domain,cmpt_rank,is_home_district,category,counts,classification
columbiatribune.com,3.0,False,news,26,local
columbiatribune.com,4.0,False,news,17,local
columbiatribune.com,5.0,False,news,771,local
columbiatribune.com,5.0,True,news,2,local
columbiatribune.com,6.0,False,news,3353,local
columbiatribune.com,6.0,True,news,9,local
columbiatribune.com,7.0,False,news,4701,local
columbiatribune.com,7.0,True,news,7,local
columbiatribune.com,8.0,False,news,2190,local
columbiatribune.com,8.0,True,news,7,local
columbiatribune.com,9.0,False,news,560,local
columbiatribune.com,9.0,True,news,1,local
columbiatribune.com,10.0,False,news,57,local
columbiatribune.com,11.0,False,news,2,local
columbusalive.com,1.0,False,news,857,local
columbusalive.com,1.0,True,news,2,local
columbustelegram.com,2.0,False,news,3,local
columbustelegram.com,3.0,False,news,13,local
columbustelegram.com,4.0,False,news,707,local
columbustelegram.com,4.0,True,news,2,local
columbustelegram.com,5.0,False,news,1598,local
columbustelegram.com,5.0,True,news,3,local
columbustelegram.com,6.0,False,news,1549,local
columbustelegram.com,6.0,True,news,4,local
columbustelegram.com,7.0,False,news,3940,local
columbustelegram.com,7.0,True,news,9,local
columbustelegram.com,8.0,False,news,839,local
columbustelegram.com,8.0,True,news,2,local
columbustelegram.com,9.0,False,news,39,local
columbusunderground.com,3.0,False,news,95,
columbusunderground.com,3.0,True,news,1,
columbusunderground.com,4.0,False,news,20,
columbusunderground.com,5.0,False,news,9,
columbusunderground.com,6.0,False,news,5,
columbusunderground.com,7.0,False,news,213,
columbusunderground.com,8.0,False,news,59,
columbusunderground.com,9.0,False,news,2,
comicsands.com,0.0,False,news,136,
comicsands.com,0.0,True,news,1,
comicsands.com,1.0,False,news,473,
comicsands.com,1.0,True,news,1,
comicsands.com,2.0,False,news,1113,
comicsands.com,2.0,True,news,3,
comicsands.com,3.0,False,news,1311,
comicsands.com,3.0,True,news,3,
comicsands.com,4.0,False,news,183,
comicsands.com,4.0,True,news,2,
comicsands.com,5.0,False,news,273,
comicsands.com,8.0,False,news,1,
comicsands.com,9.0,False,news,417,
comicsands.com,9.0,True,news,1,
comicsands.com,10.0,False,news,15,
commercialappeal.com,0.0,False,news,636,local
commercialappeal.com,0.0,True,news,2,local
commercialappeal.com,1.0,False,news,1076,local
commercialappeal.com,1.0,True,news,2,local
commercialappeal.com,2.0,False,news,437,local
commercialappeal.com,2.0,True,news,1,local
commercialappeal.com,3.0,False,news,88,local
commercialappeal.com,3.0,True,news,1,local
commercialappeal.com,4.0,False,news,173,local
commercialappeal.com,5.0,False,news,2166,local
commercialappeal.com,5.0,True,news,4,local
commercialappeal.com,6.0,False,news,12623,local
commercialappeal.com,6.0,True,news,34,local
commercialappeal.com,7.0,False,news,5474,local
commercialappeal.com,7.0,True,news,9,local
commercialappeal.com,8.0,False,news,1489,local
commercialappeal.com,8.0,True,news,3,local
commercialappeal.com,9.0,False,news,21,local
commercialappeal.com,10.0,False,news,771,local
commercialappeal.com,10.0,True,news,2,local
commercialappeal.com,11.0,False,news,423,local
commercialappeal.com,11.0,True,news,1,local
commercialappeal.com,12.0,False,news,15,local
commondefense.us,11.0,False,other_third_party,1,
commondreams.org,0.0,False,news,487,national
commondreams.org,0.0,True,news,1,national
commondreams.org,1.0,False,news,977,national
commondreams.org,1.0,True,news,2,national
commondreams.org,2.0,False,news,124,national
commondreams.org,3.0,False,news,1324,national
commondreams.org,3.0,True,news,5,national
commondreams.org,4.0,False,news,1900,national
commondreams.org,4.0,True,news,5,national
commondreams.org,5.0,False,news,2353,national
commondreams.org,5.0,True,news,4,national
commondreams.org,6.0,False,news,2397,national
commondreams.org,6.0,True,news,5,national
commondreams.org,7.0,False,news,441,national
commondreams.org,7.0,True,news,2,national
commondreams.org,8.0,False,news,366,national
commondreams.org,8.0,True,news,1,national
commondreams.org,9.0,False,news,281,national
commondreams.org,10.0,False,news,824,national
commondreams.org,10.0,True,news,2,national
commondreams.org,11.0,False,news,1,national
commonwealthmagazine.org,1.0,False,news,67,local
commonwealthmagazine.org,2.0,False,news,242,local
commonwealthmagazine.org,2.0,True,news,2,local
commonwealthmagazine.org,3.0,False,news,871,local
commonwealthmagazine.org,3.0,True,news,3,local
commonwealthmagazine.org,4.0,False,news,1253,local
commonwealthmagazine.org,4.0,True,news,3,local
commonwealthmagazine.org,5.0,False,news,1224,local
commonwealthmagazine.org,5.0,True,news,3,local
commonwealthmagazine.org,6.0,False,news,2617,local
commonwealthmagazine.org,6.0,True,news,5,local
commonwealthmagazine.org,7.0,False,news,4901,local
commonwealthmagazine.org,7.0,True,news,12,local
commonwealthmagazine.org,8.0,False,news,638,local
commonwealthmagazine.org,8.0,True,news,1,local
commonwealthmagazine.org,9.0,False,news,19,local
commonwealthmagazine.org,10.0,False,news,346,local
commonwealthmagazine.org,11.0,False,news,91,local
commonwealthmagazine.org,11.0,True,news,1,local
commonwealthofs.com,5.0,False,news,2,
commonwealthofs.com,6.0,False,news,4,
commonwealthofs.com,9.0,False,news,3,
commonwealthofs.com,10.0,False,news,1,
commonwealthofs.com,11.0,False,news,26,
commonwealthtimes.org,5.0,False,news,5,local
commonwealthtimes.org,6.0,False,news,14,local
commonwealthtimes.org,7.0,False,news,237,local
commonwealthtimes.org,8.0,False,news,178,local
commonwealthtimes.org,8.0,True,news,1,local
commonwealthtimes.org,9.0,False,news,1,local
community-wealth.org,11.0,False,news,1,
communityimpact.com,1.0,False,news,125,
communityimpact.com,1.0,True,news,1,
communityimpact.com,2.0,False,news,1197,
communityimpact.com,2.0,True,news,3,
communityimpact.com,3.0,False,news,4956,
communityimpact.com,3.0,True,news,10,
communityimpact.com,4.0,False,news,3482,
communityimpact.com,4.0,True,news,13,
communityimpact.com,5.0,False,news,9527,
communityimpact.com,5.0,True,news,19,
communityimpact.com,6.0,False,news,7735,
communityimpact.com,6.0,True,news,18,
communityimpact.com,7.0,False,news,1994,
communityimpact.com,7.0,True,news,2,
communityimpact.com,8.0,False,news,1034,
communityimpact.com,8.0,True,news,3,
communityimpact.com,9.0,False,news,109,
communityimpact.com,9.0,True,news,2,
communityimpact.com,10.0,False,news,5,
communityimpact.com,11.0,False,news,4,
communitynewspapergroup.com,1.0,False,news,11,local
communitynewspapergroup.com,2.0,False,news,125,local
communitynewspapergroup.com,3.0,False,news,1025,local
communitynewspapergroup.com,3.0,True,news,2,local
communitynewspapergroup.com,4.0,False,news,2691,local
communitynewspapergroup.com,4.0,True,news,13,local
communitynewspapergroup.com,5.0,False,news,6366,local
communitynewspapergroup.com,5.0,True,news,14,local
communitynewspapergroup.com,6.0,False,news,2503,local
communitynewspapergroup.com,6.0,True,news,7,local
communitynewspapergroup.com,7.0,False,news,6227,local
communitynewspapergroup.com,7.0,True,news,8,local
communitynewspapergroup.com,8.0,False,news,1555,local
communitynewspapergroup.com,8.0,True,news,5,local
communitynewspapergroup.com,9.0,False,news,482,local
communitynewspapergroup.com,9.0,True,news,1,local
communitynewspapergroup.com,10.0,False,news,1,local
compass.com,0.0,False,other_third_party,31,
compass.com,1.0,False,other_third_party,53,
compass.com,2.0,False,other_third_party,201,
compass.com,3.0,False,other_third_party,596,
compass.com,4.0,False,other_third_party,1232,
compass.com,5.0,False,other_third_party,1111,
compass.com,6.0,False,other_third_party,949,
compass.com,7.0,False,other_third_party,791,
compass.com,8.0,False,other_third_party,397,
compass.com,9.0,False,other_third_party,166,
compass.com,10.0,False,other_third_party,182,
compass.com,11.0,False,other_third_party,130,
compass.com,12.0,False,other_third_party,84,
compass.com,13.0,False,other_third_party,50,
completecolorado.com,2.0,False,news,4,
completecolorado.com,3.0,False,news,14,
completecolorado.com,4.0,False,news,5,
completecolorado.com,5.0,False,news,1014,
completecolorado.com,5.0,True,news,2,
completecolorado.com,6.0,False,news,200,
completecolorado.com,7.0,False,news,458,
completecolorado.com,7.0,True,news,1,
completecolorado.com,8.0,False,news,385,
completecolorado.com,8.0,True,news,1,
completecolorado.com,9.0,False,news,52,
completecolorado.com,10.0,False,news,5,
complex.com,1.0,False,news,434,
complex.com,1.0,True,news,1,
complex.com,2.0,False,news,1,
complex.com,3.0,False,news,296,
complex.com,3.0,True,news,1,
complex.com,4.0,False,news,227,
complex.com,4.0,True,news,1,
complex.com,5.0,False,news,442,
complex.com,5.0,True,news,1,
complex.com,6.0,False,news,8,
complex.com,7.0,False,news,1,
complex.com,8.0,False,news,377,
complex.com,8.0,True,news,1,
complex.com,9.0,False,news,313,
complex.com,10.0,False,news,9,
conchovalleyhomepage.com,1.0,False,news,140,local
conchovalleyhomepage.com,1.0,True,news,1,local
conchovalleyhomepage.com,2.0,False,news,14,local
conchovalleyhomepage.com,3.0,False,news,260,local
conchovalleyhomepage.com,3.0,True,news,1,local
conchovalleyhomepage.com,4.0,False,news,2563,local
conchovalleyhomepage.com,4.0,True,news,2,local
conchovalleyhomepage.com,5.0,False,news,5184,local
conchovalleyhomepage.com,5.0,True,news,7,local
conchovalleyhomepage.com,6.0,False,news,1752,local
conchovalleyhomepage.com,6.0,True,news,10,local
conchovalleyhomepage.com,7.0,False,news,1566,local
conchovalleyhomepage.com,7.0,True,news,2,local
conchovalleyhomepage.com,8.0,False,news,10,local
conchovalleyhomepage.com,8.0,True,news,2,local
conchovalleyhomepage.com,9.0,False,news,4,local
conchovalleyhomepage.com,9.0,True,news,1,local
concordia.net,2.0,False,other_third_party,3,
concordia.net,3.0,False,other_third_party,8,
concordia.net,4.0,False,other_third_party,27,
concordia.net,4.0,True,other_third_party,2,
concordia.net,5.0,False,other_third_party,2,
concordia.net,6.0,False,other_third_party,49,
concordia.net,9.0,False,other_third_party,49,
concordia.net,9.0,True,other_third_party,1,
concordia.net,10.0,False,other_third_party,179,
concordia.net,10.0,True,other_third_party,3,
concordia.net,11.0,False,other_third_party,2089,
concordia.net,11.0,True,other_third_party,1,
concordia.net,12.0,False,other_third_party,43,
concordia.net,12.0,True,other_third_party,5,
concordmonitor.com,0.0,False,news,2,local
concordmonitor.com,1.0,False,news,2,local
concordmonitor.com,2.0,False,news,420,local
concordmonitor.com,3.0,False,news,1,local
concordmonitor.com,4.0,False,news,25,local
concordmonitor.com,5.0,False,news,145,local
concordmonitor.com,6.0,False,news,470,local
concordmonitor.com,7.0,False,news,130,local
concordmonitor.com,7.0,True,news,1,local
concordmonitor.com,8.0,False,news,1,local
congress.gov,0.0,False,gov,29728,no_news
congress.gov,0.0,True,gov,69,no_news
congress.gov,1.0,False,gov,25929,no_news
congress.gov,1.0,True,gov,31,no_news
congress.gov,2.0,False,gov,179348,no_news
congress.gov,2.0,True,gov,378,no_news
congress.gov,3.0,False,gov,258958,no_news
congress.gov,3.0,True,gov,538,no_news
congress.gov,4.0,False,gov,483200,no_news
congress.gov,4.0,True,gov,969,no_news
congress.gov,5.0,False,gov,748894,no_news
congress.gov,5.0,True,gov,1429,no_news
congress.gov,6.0,False,gov,958307,no_news
congress.gov,6.0,True,gov,1959,no_news
congress.gov,7.0,False,gov,1409179,no_news
congress.gov,7.0,True,gov,2929,no_news
congress.gov,8.0,False,gov,2380040,no_news
congress.gov,8.0,True,gov,4921,no_news
congress.gov,9.0,False,gov,3088097,no_news
congress.gov,9.0,True,gov,6512,no_news
congress.gov,10.0,False,gov,3200441,no_news
congress.gov,10.0,True,gov,7017,no_news
congress.gov,11.0,False,gov,1699233,no_news
congress.gov,11.0,True,gov,4244,no_news
congress.gov,12.0,False,gov,144730,no_news
congress.gov,12.0,True,gov,873,no_news
congress.gov,13.0,False,gov,1294,no_news
congress.gov,13.0,True,gov,28,no_news
congress.gov,14.0,False,gov,2,no_news
congressionalaward.org,11.0,False,campaign_personal,22,
congressionalsportsmen.org,0.0,False,other_third_party,186,
congressionalsportsmen.org,2.0,False,other_third_party,12,
congressionalsportsmen.org,3.0,False,other_third_party,68,
congressionalsportsmen.org,3.0,True,other_third_party,1,
congressionalsportsmen.org,4.0,False,other_third_party,180,
congressionalsportsmen.org,4.0,True,other_third_party,1,
congressionalsportsmen.org,5.0,False,other_third_party,382,
congressionalsportsmen.org,6.0,False,other_third_party,1165,
congressionalsportsmen.org,6.0,True,other_third_party,2,
congressionalsportsmen.org,7.0,False,other_third_party,431,
congressionalsportsmen.org,8.0,False,other_third_party,1849,
congressionalsportsmen.org,8.0,True,other_third_party,1,
congressionalsportsmen.org,9.0,False,other_third_party,8837,
congressionalsportsmen.org,9.0,True,other_third_party,19,
congressionalsportsmen.org,10.0,False,other_third_party,18052,
congressionalsportsmen.org,10.0,True,other_third_party,29,
congressionalsportsmen.org,11.0,False,other_third_party,16929,
congressionalsportsmen.org,11.0,True,other_third_party,35,
congressionalsportsmen.org,12.0,False,other_third_party,4827,
congressionalsportsmen.org,12.0,True,other_third_party,33,
congressionalsportsmen.org,13.0,False,other_third_party,47,
congressionalsportsmen.org,13.0,True,other_third_party,1,
congressmangregorymeeks.com,2.0,False,campaign_personal,1057,
congressmangregorymeeks.com,2.0,True,campaign_personal,1,
congressmangregorymeeks.com,3.0,False,campaign_personal,186,
congressmangregorymeeks.com,3.0,True,campaign_personal,1,
congressmangregorymeeks.com,4.0,False,campaign_personal,3212,
congressmangregorymeeks.com,4.0,True,campaign_personal,5,
congressmangregorymeeks.com,5.0,False,campaign_personal,4268,
congressmangregorymeeks.com,5.0,True,campaign_personal,7,
congressmangregorymeeks.com,6.0,False,campaign_personal,3031,
congressmangregorymeeks.com,6.0,True,campaign_personal,6,
congressmangregorymeeks.com,7.0,False,campaign_personal,4540,
congressmangregorymeeks.com,7.0,True,campaign_personal,8,
congressmangregorymeeks.com,8.0,False,campaign_personal,9977,
congressmangregorymeeks.com,8.0,True,campaign_personal,8,
congressmangregorymeeks.com,9.0,False,campaign_personal,5870,
congressmangregorymeeks.com,9.0,True,campaign_personal,25,
congressmangregorymeeks.com,10.0,False,campaign_personal,2277,
congressmangregorymeeks.com,10.0,True,campaign_personal,14,
congressmangregorymeeks.com,11.0,False,campaign_personal,1590,
congressmangregorymeeks.com,11.0,True,campaign_personal,6,
congressmangregorymeeks.com,12.0,False,campaign_personal,290,
congressmangregorymeeks.com,12.0,True,campaign_personal,2,
congressweb.com,0.0,False,other_third_party,1,
congressweb.com,2.0,False,other_third_party,9,
congressweb.com,3.0,False,other_third_party,20,
congressweb.com,4.0,False,other_third_party,183,
congressweb.com,5.0,False,other_third_party,143,
congressweb.com,5.0,True,other_third_party,1,
congressweb.com,6.0,False,other_third_party,20,
congressweb.com,7.0,False,other_third_party,21,
congressweb.com,8.0,False,other_third_party,14,
congressweb.com,9.0,False,other_third_party,27,
congressweb.com,10.0,False,other_third_party,1928,
congressweb.com,10.0,True,other_third_party,3,
congressweb.com,11.0,False,other_third_party,450,
congressweb.com,11.0,True,other_third_party,1,
congressweb.com,12.0,False,other_third_party,6,
connectedremag.com,2.0,False,news,3,
connectedremag.com,3.0,False,news,18,
connectedremag.com,4.0,False,news,292,
connectedremag.com,5.0,False,news,1350,
connectedremag.com,5.0,True,news,3,
connectedremag.com,6.0,False,news,1379,
connectedremag.com,6.0,True,news,3,
connectedremag.com,7.0,False,news,3,
connectedremag.com,7.0,True,news,1,
connectradio.fm,3.0,False,news,121,
connectradio.fm,4.0,False,news,847,
connectradio.fm,5.0,False,news,468,
connectradio.fm,5.0,True,news,1,
connectradio.fm,6.0,False,news,1208,
connectradio.fm,6.0,True,news,1,
connectradio.fm,7.0,False,news,725,
connectradio.fm,7.0,True,news,4,
connectradio.fm,8.0,False,news,440,
connectradio.fm,8.0,True,news,1,
connectradio.fm,9.0,False,news,38,
connectradio.fm,9.0,True,news,2,
connectradio.fm,10.0,False,news,1,
conorlamb.com,0.0,False,campaign_personal,3210,
conorlamb.com,0.0,True,campaign_personal,5,
conorlamb.com,1.0,False,campaign_personal,25361,
conorlamb.com,1.0,True,campaign_personal,56,
conorlamb.com,2.0,False,campaign_personal,15434,
conorlamb.com,2.0,True,campaign_personal,43,
conorlamb.com,3.0,False,campaign_personal,2156,
conorlamb.com,3.0,True,campaign_personal,6,
conorlamb.com,4.0,False,campaign_personal,7,
conorlamb.com,5.0,False,campaign_personal,72,
conorlamb.com,6.0,False,campaign_personal,120,
conorlamb.com,7.0,False,campaign_personal,283,
conorlamb.com,8.0,False,campaign_personal,195,
conorlamb.com,9.0,False,campaign_personal,83,
conorlamb.com,10.0,False,campaign_personal,49,
conservapedia.com,12.0,False,other_third_party,1,
conwaydailysun.com,1.0,False,news,2,local
conwaydailysun.com,2.0,False,news,91,local
conwaydailysun.com,3.0,False,news,774,local
conwaydailysun.com,3.0,True,news,2,local
conwaydailysun.com,4.0,False,news,724,local
conwaydailysun.com,4.0,True,news,2,local
conwaydailysun.com,5.0,False,news,3656,local
conwaydailysun.com,6.0,False,news,1298,local
conwaydailysun.com,6.0,True,news,6,local
conwaydailysun.com,7.0,False,news,1630,local
conwaydailysun.com,7.0,True,news,12,local
conwaydailysun.com,8.0,False,news,2474,local
conwaydailysun.com,8.0,True,news,3,local
conwaydailysun.com,9.0,False,news,198,local
conwaydailysun.com,9.0,True,news,1,local
conwaydailysun.com,10.0,False,news,26,local
cooperconstruction.com,6.0,False,other_third_party,1,
cooperconstruction.com,11.0,False,other_third_party,6,
cooperforassembly.com,0.0,False,campaign_personal,63,
cooperforassembly.com,1.0,False,campaign_personal,1099,
cooperforassembly.com,2.0,False,campaign_personal,6500,
cooperforassembly.com,3.0,False,campaign_personal,3360,
cooperforassembly.com,4.0,False,campaign_personal,3424,
cooperforassembly.com,5.0,False,campaign_personal,3560,
cooperforassembly.com,6.0,False,campaign_personal,2014,
cooperforassembly.com,7.0,False,campaign_personal,1542,
cooperforassembly.com,8.0,False,campaign_personal,1893,
cooperforassembly.com,9.0,False,campaign_personal,1818,
cooperforassembly.com,9.0,True,campaign_personal,4,
cooperforassembly.com,10.0,False,campaign_personal,3097,
cooperforassembly.com,10.0,True,campaign_personal,8,
cooperforassembly.com,11.0,False,campaign_personal,5049,
cooperforassembly.com,11.0,True,campaign_personal,1,
cooperforassembly.com,12.0,False,campaign_personal,921,
cooperforcongress.com,0.0,False,campaign_personal,62,
cooperforcongress.com,1.0,False,campaign_personal,114,
cooperforcongress.com,1.0,True,campaign_personal,1,
cooperforcongress.com,2.0,False,campaign_personal,743,
cooperforcongress.com,2.0,True,campaign_personal,1,
cooperforcongress.com,3.0,False,campaign_personal,2188,
cooperforcongress.com,3.0,True,campaign_personal,9,
cooperforcongress.com,4.0,False,campaign_personal,6191,
cooperforcongress.com,4.0,True,campaign_personal,4,
cooperforcongress.com,5.0,False,campaign_personal,6975,
cooperforcongress.com,5.0,True,campaign_personal,18,
cooperforcongress.com,6.0,False,campaign_personal,12511,
cooperforcongress.com,6.0,True,campaign_personal,20,
cooperforcongress.com,7.0,False,campaign_personal,9774,
cooperforcongress.com,7.0,True,campaign_personal,36,
cooperforcongress.com,8.0,False,campaign_personal,4210,
cooperforcongress.com,8.0,True,campaign_personal,8,
cooperforcongress.com,9.0,False,campaign_personal,2185,
cooperforcongress.com,9.0,True,campaign_personal,5,
cooperforcongress.com,10.0,False,campaign_personal,1227,
cooperforcongress.com,10.0,True,campaign_personal,5,
cooperforcongress.com,11.0,False,campaign_personal,737,
cooperforcongress.com,11.0,True,campaign_personal,2,
cooperforcongress.com,12.0,False,campaign_personal,66,
cornell.edu,10.0,False,education,1,
cornellsun.com,0.0,False,news,2,local
cornellsun.com,1.0,False,news,571,local
cornellsun.com,1.0,True,news,1,local
cornellsun.com,2.0,False,news,219,local
cornellsun.com,3.0,False,news,1004,local
cornellsun.com,3.0,True,news,2,local
cornellsun.com,4.0,False,news,3724,local
cornellsun.com,4.0,True,news,6,local
cornellsun.com,5.0,False,news,3256,local
cornellsun.com,5.0,True,news,7,local
cornellsun.com,6.0,False,news,391,local
cornellsun.com,6.0,True,news,5,local
cornellsun.com,7.0,False,news,125,local
cornellsun.com,7.0,True,news,1,local
cornellsun.com,8.0,False,news,717,local
cornellsun.com,8.0,True,news,1,local
cornellsun.com,9.0,False,news,254,local
cornellsun.com,10.0,False,news,191,local
cornellsun.com,10.0,True,news,1,local
cornellsun.com,11.0,False,news,53,local
coronadonewsca.com,5.0,False,news,1,local
coronadonewsca.com,6.0,False,news,429,local
coronadonewsca.com,6.0,True,news,1,local
coronadonewsca.com,7.0,False,news,5,local
coronadonewsca.com,8.0,False,news,432,local
coronadonewsca.com,8.0,True,news,1,local
coronadonewsca.com,9.0,False,news,2,local
coronadotimes.com,5.0,False,news,2,
corporatecrimereporter.com,3.0,False,news,4,
corporatecrimereporter.com,4.0,False,news,2,
corporatecrimereporter.com,5.0,False,news,1,
corporatecrimereporter.com,6.0,False,news,235,
corporatecrimereporter.com,6.0,True,news,1,
corporatecrimereporter.com,7.0,False,news,99,
corvallisadvocate.com,1.0,False,news,36,
corvallisadvocate.com,2.0,False,news,494,
corvallisadvocate.com,2.0,True,news,1,
corvallisadvocate.com,3.0,False,news,513,
corvallisadvocate.com,3.0,True,news,1,
corvallisadvocate.com,4.0,False,news,5743,
corvallisadvocate.com,4.0,True,news,11,
corvallisadvocate.com,5.0,False,news,13905,
corvallisadvocate.com,5.0,True,news,31,
corvallisadvocate.com,6.0,False,news,4722,
corvallisadvocate.com,6.0,True,news,13,
corvallisadvocate.com,7.0,False,news,4725,
corvallisadvocate.com,7.0,True,news,6,
corvallisadvocate.com,8.0,False,news,360,
corvallisadvocate.com,8.0,True,news,7,
corvallisadvocate.com,9.0,False,news,7,
counton2.com,0.0,False,news,1276,local
counton2.com,1.0,False,news,993,local
counton2.com,1.0,True,news,3,local
counton2.com,2.0,False,news,529,local
counton2.com,2.0,True,news,3,local
counton2.com,3.0,False,news,2481,local
counton2.com,3.0,True,news,6,local
counton2.com,4.0,False,news,661,local
counton2.com,4.0,True,news,3,local
counton2.com,5.0,False,news,1313,local
counton2.com,5.0,True,news,4,local
counton2.com,6.0,False,news,3393,local
counton2.com,6.0,True,news,4,local
counton2.com,7.0,False,news,1934,local
counton2.com,7.0,True,news,3,local
counton2.com,8.0,False,news,150,local
counton2.com,8.0,True,news,1,local
counton2.com,9.0,False,news,23,local
counton2.com,10.0,False,news,8,local
counton2.com,11.0,False,news,8,local
counton2.com,12.0,False,news,404,local
counton2.com,13.0,False,news,18,local
couragescore.org,9.0,False,other_third_party,159,
couragescore.org,11.0,False,other_third_party,1,
courant.com,0.0,False,news,1747,local
courant.com,0.0,True,news,2,local
courant.com,1.0,False,news,3456,local
courant.com,1.0,True,news,10,local
courant.com,2.0,False,news,3378,local
courant.com,2.0,True,news,4,local
courant.com,3.0,False,news,3826,local
courant.com,3.0,True,news,12,local
courant.com,4.0,False,news,18334,local
courant.com,4.0,True,news,39,local
courant.com,5.0,False,news,16742,local
courant.com,5.0,True,news,39,local
courant.com,6.0,False,news,9320,local
courant.com,6.0,True,news,15,local
courant.com,7.0,False,news,8155,local
courant.com,7.0,True,news,22,local
courant.com,8.0,False,news,2874,local
courant.com,8.0,True,news,13,local
courant.com,9.0,False,news,294,local
courant.com,9.0,True,news,5,local
courant.com,10.0,False,news,919,local
courant.com,10.0,True,news,2,local
courant.com,11.0,False,news,2304,local
courant.com,11.0,True,news,3,local
courant.com,12.0,False,news,235,local
courant.com,12.0,True,news,5,local
courant.com,13.0,False,news,2,local
courier-journal.com,1.0,False,news,542,local
courier-journal.com,1.0,True,news,2,local
courier-journal.com,2.0,False,news,785,local
courier-journal.com,2.0,True,news,1,local
courier-journal.com,3.0,False,news,3170,local
courier-journal.com,3.0,True,news,2,local
courier-journal.com,4.0,False,news,7782,local
courier-journal.com,4.0,True,news,19,local
courier-journal.com,5.0,False,news,24756,local
courier-journal.com,5.0,True,news,52,local
courier-journal.com,6.0,False,news,11656,local
courier-journal.com,6.0,True,news,39,local
courier-journal.com,7.0,False,news,7377,local
courier-journal.com,7.0,True,news,16,local
courier-journal.com,8.0,False,news,5461,local
courier-journal.com,8.0,True,news,13,local
courier-journal.com,9.0,False,news,1920,local
courier-journal.com,9.0,True,news,2,local
courier-journal.com,10.0,False,news,2216,local
courier-journal.com,10.0,True,news,2,local
courier-journal.com,11.0,False,news,2396,local
courier-journal.com,11.0,True,news,5,local
courier-journal.com,12.0,False,news,554,local
courier-journal.com,12.0,True,news,7,local
courierherald.com,4.0,False,news,3,local
courierherald.com,5.0,False,news,200,local
courierherald.com,5.0,True,news,1,local
courierherald.com,6.0,False,news,51,local
courierherald.com,7.0,False,news,269,local
courierherald.com,7.0,True,news,1,local
courierherald.com,10.0,False,news,1,local
courierpostonline.com,1.0,False,news,8,local
courierpostonline.com,2.0,False,news,283,local
courierpostonline.com,2.0,True,news,1,local
courierpostonline.com,3.0,False,news,233,local
courierpostonline.com,4.0,False,news,482,local
courierpostonline.com,4.0,True,news,1,local
courierpostonline.com,5.0,False,news,2244,local
courierpostonline.com,5.0,True,news,3,local
courierpostonline.com,6.0,False,news,1565,local
courierpostonline.com,6.0,True,news,2,local
courierpostonline.com,7.0,False,news,573,local
courierpostonline.com,7.0,True,news,2,local
courierpostonline.com,8.0,False,news,28,local
courierpostonline.com,9.0,False,news,4,local
courierpress.com,1.0,False,news,70,local
courierpress.com,2.0,False,news,74,local
courierpress.com,3.0,False,news,978,local
courierpress.com,3.0,True,news,2,local
courierpress.com,4.0,False,news,10385,local
courierpress.com,4.0,True,news,19,local
courierpress.com,5.0,False,news,12507,local
courierpress.com,5.0,True,news,26,local
courierpress.com,6.0,False,news,4468,local
courierpress.com,6.0,True,news,14,local
courierpress.com,7.0,False,news,1731,local
courierpress.com,7.0,True,news,7,local
courierpress.com,8.0,False,news,358,local
courierpress.com,8.0,True,news,2,local
courierpress.com,9.0,False,news,27,local
courthousenews.com,1.0,False,news,636,national
courthousenews.com,1.0,True,news,1,national
courthousenews.com,2.0,False,news,1736,national
courthousenews.com,2.0,True,news,6,national
courthousenews.com,3.0,False,news,15968,national
courthousenews.com,3.0,True,news,33,national
courthousenews.com,4.0,False,news,34370,national
courthousenews.com,4.0,True,news,71,national
courthousenews.com,5.0,False,news,29469,national
courthousenews.com,5.0,True,news,79,national
courthousenews.com,6.0,False,news,38290,national
courthousenews.com,6.0,True,news,58,national
courthousenews.com,7.0,False,news,22832,national
courthousenews.com,7.0,True,news,36,national
courthousenews.com,8.0,False,news,8938,national
courthousenews.com,8.0,True,news,15,national
courthousenews.com,9.0,False,news,4081,national
courthousenews.com,9.0,True,news,6,national
courthousenews.com,10.0,False,news,579,national
courthousenews.com,10.0,True,news,2,national
courthousenews.com,11.0,False,news,74,national
covingtonleader.com,1.0,False,news,45,local
covingtonleader.com,4.0,False,news,260,local
covingtonleader.com,4.0,True,news,1,local
covingtonleader.com,5.0,False,news,70,local
covingtonleader.com,6.0,False,news,2858,local
covingtonleader.com,6.0,True,news,7,local
covingtonleader.com,7.0,False,news,23,local
covnews.com,1.0,False,news,9,local
covnews.com,2.0,False,news,86,local
covnews.com,2.0,True,news,1,local
covnews.com,3.0,False,news,122,local
covnews.com,4.0,False,news,611,local
covnews.com,4.0,True,news,2,local
covnews.com,5.0,False,news,11849,local
covnews.com,5.0,True,news,23,local
covnews.com,6.0,False,news,4330,local
covnews.com,6.0,True,news,12,local
covnews.com,7.0,False,news,13888,local
covnews.com,7.0,True,news,31,local
covnews.com,8.0,False,news,2170,local
covnews.com,8.0,True,news,7,local
covnews.com,9.0,False,news,27,local
cowboystatedaily.com,1.0,False,news,6,local
cowboystatedaily.com,2.0,False,news,557,local
cowboystatedaily.com,2.0,True,news,1,local
cowboystatedaily.com,3.0,False,news,1675,local
cowboystatedaily.com,3.0,True,news,5,local
cowboystatedaily.com,4.0,False,news,1176,local
cowboystatedaily.com,4.0,True,news,1,local
cowboystatedaily.com,5.0,False,news,1630,local
cowboystatedaily.com,5.0,True,news,4,local
cowboystatedaily.com,6.0,False,news,13,local
