crawl_id,qry,home_dist,random_dist,result_length,rbo_similarity
20200913,Linda Sánchez,CA-38,IN-6,13,1
20201229,Linda Sánchez,CA-38,CA-36,13,1
20201226,Linda Sánchez,CA-38,PA-5,13,1
20201126,Lizzie Pannill Fletcher,TX-7,WV-2,11,1
20201117,Lizzie Pannill Fletcher,TX-7,NE-1,11,1
20201012,Lizzie Pannill Fletcher,TX-7,CA-5,12,1
20200921,Lizzie Pannill Fletcher,TX-7,MO-2,12,1
20201129,Lizzie Pannill Fletcher,TX-7,IL-10,11,1
20201207,Lizzie Pannill Fletcher,TX-7,CA-32,11,1
20201230,Lizzie Pannill Fletcher,TX-7,KS-1,11,1
20200905,Lizzie Pannill Fletcher,TX-7,CA-45,13,1
20201214,Lizzie Pannill Fletcher,TX-7,TX-4,9,1
20201113,Lizzie Pannill Fletcher,TX-7,PA-12,11,1
20201215,Lloyd Smucker,PA-11,NM-1,10,1
20201011,Lloyd Smucker,PA-11,OH-13,10,1
20201119,Lloyd Smucker,PA-11,NJ-2,11,1
20201015,Lloyd Smucker,PA-11,TX-7,13,1
20200912,Lloyd Smucker,PA-11,NJ-11,13,1
20201120,Lloyd Smucker,PA-11,IA-1,11,1
20200919,Lloyd Smucker,PA-11,MI-14,10,1
20201218,Lloyd Smucker,PA-11,OR-1,12,1
20201209,Lloyd Smucker,PA-11,GA-13,10,1
20201211,Lloyd Smucker,PA-11,TN-7,10,1
20201228,Lori Trahan,MA-3,FL-25,0,1
20201101,Lori Trahan,MA-3,NY-8,12,1
20201119,Lori Trahan,MA-3,SC-4,11,1
20200929,Lori Trahan,MA-3,TX-3,12,1
20201124,Lori Trahan,MA-3,CA-19,10,1
20200906,Lori Trahan,MA-3,TX-34,11,1
20201006,Lori Trahan,MA-3,PA-18,10,1
20200903,Lori Trahan,MA-3,NM-3,12,1
20200905,Lori Trahan,MA-3,NY-11,11,1
20201013,Lori Trahan,MA-3,NY-10,10,1
20201103,Marc Veasey,TX-33,MA-7,13,1
20200920,Marc Veasey,TX-33,KS-1,12,1
20201214,Marc Veasey,TX-33,IL-11,13,1
20201216,Marc Veasey,TX-33,OK-5,13,1
20201118,Marc Veasey,TX-33,VA-8,13,1
20201231,Marc Veasey,TX-33,MD-7,12,1
20201217,Marc Veasey,TX-33,NY-12,12,1
20201121,Marc Veasey,TX-33,CA-28,13,1
20201126,Marc Veasey,TX-33,MD-2,12,1
20200914,Marc Veasey,TX-33,PA-1,12,1
20201222,Michael Guest,MS-3,NY-11,11,1
20201107,Michael Guest,MS-3,MO-7,12,1
20201122,Michael Guest,MS-3,TX-3,11,1
20201218,Michael Guest,MS-3,TX-26,11,1
20201217,Michael Guest,MS-3,MN-4,11,1
20201123,Michael Guest,MS-3,OR-4,11,1
20201227,Michael Guest,MS-3,PA-7,12,1
20201125,Michael Guest,MS-3,TX-15,11,1
20201023,Michael Guest,MS-3,NY-3,11,1
20200902,Michael Guest,MS-3,MI-7,11,1
20201229,Mike Gallagher,WI-8,NY-2,10,1
20201109,Mike Gallagher,WI-8,KY-1,10,1
20201031,Mike Gallagher,WI-8,CA-41,13,1
20201017,Mike Gallagher,WI-8,NC-4,9,1
20201006,Mike Gallagher,WI-8,IL-14,10,1
20201014,Mike Gallagher,WI-8,CA-24,15,1
20201022,Mike Gallagher,WI-8,IL-7,9,1
20201012,Mike Gallagher,WI-8,NY-7,10,1
20200906,Mike Gallagher,WI-8,CA-30,10,1
20201231,Mike Gallagher,WI-8,OR-3,9,1
20201013,Morgan Griffith,VA-9,MI-4,11,1
20201109,Morgan Griffith,VA-9,TX-29,12,1
20201202,Morgan Griffith,VA-9,GA-6,11,1
20201028,Morgan Griffith,VA-9,IN-5,11,1
20201204,Morgan Griffith,VA-9,FL-10,11,1
20200929,Morgan Griffith,VA-9,WA-8,13,1
20200902,Morgan Griffith,VA-9,NC-2,13,1
20201223,Morgan Griffith,VA-9,VT-AT LARGE,14,1
20201024,Morgan Griffith,VA-9,NY-27,11,1
20201029,Morgan Griffith,VA-9,TN-2,11,1
20201011,Nita Lowey,NY-17,OK-4,12,1
20201229,Nita Lowey,NY-17,MI-8,12,1
20201024,Nita Lowey,NY-17,VA-9,12,1
20201029,Nita Lowey,NY-17,FL-17,12,1
20201124,Nita Lowey,NY-17,LA-3,12,1
20201031,Nita Lowey,NY-17,ND-AT LARGE,14,1
20201230,Nita Lowey,NY-17,MI-5,13,1
20201116,Nita Lowey,NY-17,CA-51,12,1
20201006,Nita Lowey,NY-17,HI-2,12,1
20201117,Nita Lowey,NY-17,OK-3,6,1
20201125,Pete Aguilar,CA-31,CA-36,12,1
20201024,Pete Aguilar,CA-31,PA-12,15,1
20201130,Pete Aguilar,CA-31,PA-11,12,1
20201218,Pete Aguilar,CA-31,KY-1,12,1
20201129,Pete Aguilar,CA-31,TX-6,12,1
20201029,Pete Aguilar,CA-31,NC-2,13,1
20201016,Pete Aguilar,CA-31,IL-14,12,1
20201106,Pete Aguilar,CA-31,OH-13,15,1
20201212,Pete Aguilar,CA-31,TX-35,12,1
20201002,Pete Aguilar,CA-31,WI-2,12,1
20200915,Pete Visclosky,IN-1,AL-7,13,1
20200908,Pete Visclosky,IN-1,NY-15,13,1
20201101,Pete Visclosky,IN-1,NV-1,10,1
20200909,Pete Visclosky,IN-1,TN-1,13,1
20201210,Pete Visclosky,IN-1,CA-49,10,1
20201010,Pete Visclosky,IN-1,MN-5,10,1
20201213,Pete Visclosky,IN-1,OK-2,9,1
20201012,Pete Visclosky,IN-1,OH-4,10,1
20201207,Pete Visclosky,IN-1,FL-12,10,1
20201016,Pete Visclosky,IN-1,UT-4,10,1
20201001,Ron Estes,KS-4,IL-8,13,1
20201204,Ron Estes,KS-4,TX-29,12,1
20201008,Ron Estes,KS-4,NC-10,13,1
20201230,Ron Estes,KS-4,AL-1,11,1
20201217,Ron Estes,KS-4,NY-15,12,1
20201112,Ron Estes,KS-4,FL-10,12,1
20201028,Ron Estes,KS-4,MN-4,12,1
20201116,Ron Estes,KS-4,GA-11,12,1
20201011,Ron Estes,KS-4,AR-2,13,1
20201216,Ron Estes,KS-4,ID-2,12,1
20201128,Ron Wright,TX-6,KY-1,13,1
20201230,Ron Wright,TX-6,NY-24,13,1
20201224,Ron Wright,TX-6,MD-8,13,1
20200905,Ron Wright,TX-6,TX-35,13,1
20201219,Ron Wright,TX-6,GA-5,10,1
20201018,Ron Wright,TX-6,OK-2,12,1
20201129,Ron Wright,TX-6,LA-5,13,1
20200930,Ron Wright,TX-6,CA-51,12,1
20201010,Ron Wright,TX-6,CA-34,12,1
20201115,Ron Wright,TX-6,SC-2,13,1
20201116,Rosa DeLauro,CT-3,LA-1,12,1
20201102,Rosa DeLauro,CT-3,CA-51,0,1
20201009,Rosa DeLauro,CT-3,ME-1,12,1
20201226,Rosa DeLauro,CT-3,TX-31,12,1
20201020,Rosa DeLauro,CT-3,NJ-6,12,1
20201122,Rosa DeLauro,CT-3,HI-2,14,1
20200906,Rosa DeLauro,CT-3,TX-12,12,1
20201112,Rosa DeLauro,CT-3,NY-16,14,1
20201201,Rosa DeLauro,CT-3,VA-7,12,1
20201107,Rosa DeLauro,CT-3,TX-30,15,1
20201004,Scott DesJarlais,TN-4,RI-1,9,1
20201023,Scott DesJarlais,TN-4,FL-15,9,1
20200902,Scott DesJarlais,TN-4,FL-2,9,1
20201008,Scott DesJarlais,TN-4,KS-1,9,1
20200905,Scott DesJarlais,TN-4,IL-12,9,1
20200912,Scott DesJarlais,TN-4,OH-7,9,1
20201123,Scott DesJarlais,TN-4,AL-2,9,1
20201219,Scott DesJarlais,TN-4,NY-3,9,1
20201013,Scott DesJarlais,TN-4,TX-33,9,1
20201205,Scott DesJarlais,TN-4,AL-5,9,1
20201231,Seth Moulton,MA-6,TX-32,11,1
20200929,Seth Moulton,MA-6,NJ-11,11,1
20200915,Seth Moulton,MA-6,TX-24,13,1
20201212,Seth Moulton,MA-6,CO-3,13,1
20201102,Seth Moulton,MA-6,CA-49,13,1
20201110,Seth Moulton,MA-6,ID-2,15,1
20201014,Seth Moulton,MA-6,NY-9,12,1
20201023,Seth Moulton,MA-6,PA-7,12,1
20201011,Seth Moulton,MA-6,FL-15,13,1
20200910,Seth Moulton,MA-6,VA-2,12,1
20201126,Steve Watkins,KS-2,FL-14,12,1
20201222,Steve Watkins,KS-2,ND-AT LARGE,12,1
20201205,Steve Watkins,KS-2,AL-7,15,1
20201207,Steve Watkins,KS-2,OR-4,14,1
20201010,Steve Watkins,KS-2,MN-5,12,1
20200930,Steve Watkins,KS-2,MS-1,12,1
20201112,Steve Watkins,KS-2,NE-1,12,1
20201106,Steve Watkins,KS-2,KY-5,12,1
20201002,Steve Watkins,KS-2,GA-9,12,1
20201227,Steve Watkins,KS-2,GA-5,11,1
20200920,Steven Palazzo,MS-4,PA-11,13,1
20201102,Steven Palazzo,MS-4,IN-6,12,1
20201112,Steven Palazzo,MS-4,OH-1,13,1
20201208,Steven Palazzo,MS-4,FL-21,12,1
20201026,Steven Palazzo,MS-4,PA-10,12,1
20201109,Steven Palazzo,MS-4,GA-12,12,1
20201209,Steven Palazzo,MS-4,PA-12,13,1
20201223,Steven Palazzo,MS-4,CA-32,12,1
20201016,Steven Palazzo,MS-4,OH-5,12,1
20201107,Steven Palazzo,MS-4,MO-2,11,1
20201110,Susan Brooks,IN-5,MN-2,13,1
20201222,Susan Brooks,IN-5,CO-7,9,1
20200914,Susan Brooks,IN-5,TX-3,11,1
20201125,Susan Brooks,IN-5,NJ-8,12,1
20201223,Susan Brooks,IN-5,AR-2,9,1
20200908,Susan Brooks,IN-5,NC-8,11,1
20201109,Susan Brooks,IN-5,MD-1,9,1
20201127,Susan Brooks,IN-5,KY-1,12,1
20201107,Susan Brooks,IN-5,NH-2,10,1
20201226,Susan Brooks,IN-5,CA-40,8,1
20200908,Susan Davis,CA-53,AL-1,9,1
20201226,Susan Davis,CA-53,IL-11,7,1
20201123,Susan Davis,CA-53,AL-6,10,1
20201028,Susan Davis,CA-53,OR-4,11,1
20201124,Susan Davis,CA-53,FL-2,9,1
20201023,Susan Davis,CA-53,DC-AT LARGE,9,1
20201110,Susan Davis,CA-53,PA-18,9,1
20201022,Susan Davis,CA-53,OH-14,9,1
20201006,Susan Davis,CA-53,GA-10,9,1
20201019,Susan Davis,CA-53,FL-21,9,1
20200904,Suzan DelBene,WA-1,CA-47,12,1
20201116,Suzan DelBene,WA-1,NV-1,12,1
20201026,Suzan DelBene,WA-1,NV-3,13,1
20201106,Suzan DelBene,WA-1,TX-26,14,1
20201222,Suzan DelBene,WA-1,SC-5,12,1
20201022,Suzan DelBene,WA-1,CA-25,13,1
20201217,Suzan DelBene,WA-1,VA-9,13,1
20201113,Suzan DelBene,WA-1,NY-9,13,1
20201013,Suzan DelBene,WA-1,NC-8,13,1
20201003,Suzan DelBene,WA-1,FL-17,13,1
20201203,Ted Deutch,FL-22,WY-AT LARGE,10,1
20200905,Ted Deutch,FL-22,MI-9,12,1
20201124,Ted Deutch,FL-22,NJ-7,12,1
20201205,Ted Deutch,FL-22,GA-10,11,1
20201121,Ted Deutch,FL-22,MO-7,11,1
20201229,Ted Deutch,FL-22,CA-29,12,1
20201107,Ted Deutch,FL-22,OK-5,12,1
20201017,Ted Deutch,FL-22,CA-37,12,1
20200913,Ted Deutch,FL-22,GA-4,13,1
20201016,Ted Deutch,FL-22,TX-24,12,1
20201004,Tim Walberg,MI-7,NJ-11,12,1
20201011,Tim Walberg,MI-7,MI-8,13,1
20201201,Tim Walberg,MI-7,CA-34,13,1
20201107,Tim Walberg,MI-7,IL-6,13,1
20200914,Tim Walberg,MI-7,MI-5,12,1
20201111,Tim Walberg,MI-7,AL-7,13,1
20201022,Tim Walberg,MI-7,NC-3,13,1
20200919,Tim Walberg,MI-7,MA-3,12,1
20200903,Tim Walberg,MI-7,IN-9,12,1
20201021,Tim Walberg,MI-7,CT-2,12,1
20201219,Tom Rice,SC-7,IL-16,12,1
20201227,Tom Rice,SC-7,FL-26,11,1
20201110,Tom Rice,SC-7,TX-15,12,1
20201025,Tom Rice,SC-7,UT-1,12,1
20201023,Tom Rice,SC-7,CA-1,12,1
20201011,Tom Rice,SC-7,TN-4,13,1
20201215,Tom Rice,SC-7,TX-21,11,1
20201231,Tom Rice,SC-7,VA-6,14,1
20201214,Tom Rice,SC-7,KS-3,11,1
20201017,Tom Rice,SC-7,NC-11,12,1
20201129,Trey Hollingsworth,IN-9,KY-3,12,1
20201031,Trey Hollingsworth,IN-9,NC-4,12,1
20201015,Trey Hollingsworth,IN-9,VA-1,12,1
20200908,Trey Hollingsworth,IN-9,CA-53,11,1
20201023,Trey Hollingsworth,IN-9,NY-5,13,1
20201103,Trey Hollingsworth,IN-9,LA-3,13,1
20201130,Trey Hollingsworth,IN-9,WI-6,12,1
20201214,Trey Hollingsworth,IN-9,IN-3,12,1
20201127,Trey Hollingsworth,IN-9,MI-13,12,1
20200912,Trey Hollingsworth,IN-9,NJ-7,12,1
20201026,Van Taylor,TX-3,MA-3,13,1
20201226,Van Taylor,TX-3,AZ-1,11,1
20201224,Van Taylor,TX-3,IL-6,11,1
20200904,Van Taylor,TX-3,NY-22,13,1
20201206,Van Taylor,TX-3,FL-20,12,1
20201223,Van Taylor,TX-3,MT-AT LARGE,11,1
20201028,Van Taylor,TX-3,NY-16,14,1
20201227,Van Taylor,TX-3,GA-14,11,1
20201106,Van Taylor,TX-3,NE-2,15,1
20201128,Van Taylor,TX-3,NY-6,9,1
20201215,Vicky Hartzler,MO-4,TX-14,12,1
20201119,Vicky Hartzler,MO-4,MA-7,12,1
20200906,Vicky Hartzler,MO-4,CA-43,13,1
20201023,Vicky Hartzler,MO-4,WA-4,12,1
20201129,Vicky Hartzler,MO-4,AK-AT LARGE,13,1
20201230,Vicky Hartzler,MO-4,TN-4,10,1
20201116,Vicky Hartzler,MO-4,TN-5,12,1
20201121,Vicky Hartzler,MO-4,IL-17,12,1
20201028,Vicky Hartzler,MO-4,NJ-5,11,1
20201108,Vicky Hartzler,MO-4,PA-15,12,1
20201203,William Timmons,SC-4,MO-3,12,1
20200911,William Timmons,SC-4,PA-6,11,1
20201215,William Timmons,SC-4,GA-1,12,1
20201222,William Timmons,SC-4,AZ-3,12,1
20201230,William Timmons,SC-4,TX-6,12,1
20201226,William Timmons,SC-4,MI-9,11,1
20201218,William Timmons,SC-4,CA-8,11,1
20201113,William Timmons,SC-4,NC-8,13,1
20201003,William Timmons,SC-4,TN-9,11,1
20201025,William Timmons,SC-4,NJ-4,12,1
20201102,David Price,NC-4,NY-12,10,1
20201126,David Price,NC-4,VA-6,13,1
20201224,David Price,NC-4,TX-34,13,1
20201123,David Price,NC-4,NC-9,10,1
20201019,David Price,NC-4,OH-15,11,1
20201128,David Price,NC-4,NJ-2,10,1
20201014,David Price,NC-4,CA-36,10,1
20201111,David Price,NC-4,OR-3,10,1
20201122,David Price,NC-4,CA-37,6,1
20201024,David Price,NC-4,LA-4,13,1
20201107,Frank Lucas,OK-3,OH-12,10,1
20201225,Frank Lucas,OK-3,NY-21,10,1
20201102,Frank Lucas,OK-3,OH-2,10,1
20201220,Frank Lucas,OK-3,FL-5,10,1
20201031,Frank Lucas,OK-3,TX-4,10,1
20200915,Frank Lucas,OK-3,GA-5,10,1
20201125,Frank Lucas,OK-3,CA-17,12,1
20201030,Frank Lucas,OK-3,CA-6,10,1
20201202,Frank Lucas,OK-3,NJ-8,10,1
20201123,Frank Lucas,OK-3,FL-8,10,1
