domain,cmpt_rank,is_home_district,category,counts
journaltimes.com,6.0,True,news,12
journaltimes.com,7.0,False,news,11033
journaltimes.com,7.0,True,news,29
journaltimes.com,8.0,False,news,2167
journaltimes.com,8.0,True,news,6
journaltimes.com,9.0,False,news,32
journaltimes.com,9.0,True,news,1
journaltimes.com,10.0,False,news,5
journaltimes.com,11.0,False,news,48
journaltimes.com,11.0,True,news,3
journaltimes.com,12.0,False,news,1
joyceforcongress.com,0.0,False,campaign_personal,97
joyceforcongress.com,0.0,True,campaign_personal,4
joyceforcongress.com,2.0,False,campaign_personal,636
joyceforcongress.com,2.0,True,campaign_personal,4
joyceforcongress.com,3.0,False,campaign_personal,902
joyceforcongress.com,4.0,False,campaign_personal,631
joyceforcongress.com,5.0,False,campaign_personal,161
joyceforcongress.com,6.0,False,campaign_personal,58
joyceforcongress.com,7.0,False,campaign_personal,406
joyceforcongress.com,7.0,True,campaign_personal,1
joyceforcongress.com,8.0,False,campaign_personal,2409
joyceforcongress.com,8.0,True,campaign_personal,13
joyceforcongress.com,9.0,False,campaign_personal,5593
joyceforcongress.com,9.0,True,campaign_personal,20
joyceforcongress.com,10.0,False,campaign_personal,8412
joyceforcongress.com,10.0,True,campaign_personal,10
joyceforcongress.com,11.0,False,campaign_personal,3824
joyceforcongress.com,12.0,False,campaign_personal,211
joyceforcongress.com,13.0,False,campaign_personal,7
jpost.com,0.0,False,news,5385
jpost.com,0.0,True,news,13
jpost.com,1.0,False,news,746
jpost.com,1.0,True,news,1
jpost.com,2.0,False,news,1530
jpost.com,2.0,True,news,3
jpost.com,3.0,False,news,663
jpost.com,3.0,True,news,3
jpost.com,4.0,False,news,2377
jpost.com,4.0,True,news,5
jpost.com,5.0,False,news,893
jpost.com,5.0,True,news,3
jpost.com,6.0,False,news,319
jpost.com,6.0,True,news,1
jpost.com,7.0,False,news,779
jpost.com,7.0,True,news,2
jpost.com,8.0,False,news,403
jpost.com,8.0,True,news,1
jpost.com,9.0,False,news,49
jpost.com,10.0,False,news,162
jpost.com,10.0,True,news,1
jpost.com,11.0,False,news,28
jsonline.com,0.0,False,news,414
jsonline.com,0.0,True,news,1
jsonline.com,1.0,False,news,1580
jsonline.com,1.0,True,news,3
jsonline.com,2.0,False,news,1672
jsonline.com,2.0,True,news,4
jsonline.com,3.0,False,news,7451
jsonline.com,3.0,True,news,19
jsonline.com,4.0,False,news,26754
jsonline.com,4.0,True,news,56
jsonline.com,5.0,False,news,25400
jsonline.com,5.0,True,news,53
jsonline.com,6.0,False,news,20848
jsonline.com,6.0,True,news,45
jsonline.com,7.0,False,news,19202
jsonline.com,7.0,True,news,48
jsonline.com,8.0,False,news,17900
jsonline.com,8.0,True,news,41
jsonline.com,9.0,False,news,26067
jsonline.com,9.0,True,news,58
jsonline.com,10.0,False,news,16373
jsonline.com,10.0,True,news,37
jsonline.com,11.0,False,news,7478
jsonline.com,11.0,True,news,9
jsonline.com,12.0,False,news,548
jsonline.com,12.0,True,news,9
jsonline.com,13.0,False,news,2
jta.org,0.0,False,news,366
jta.org,0.0,True,news,1
jta.org,1.0,False,news,446
jta.org,1.0,True,news,1
jta.org,2.0,False,news,3
jta.org,3.0,False,news,91
jta.org,4.0,False,news,443
jta.org,4.0,True,news,1
jta.org,5.0,False,news,347
jta.org,5.0,True,news,1
jta.org,6.0,False,news,159
jta.org,7.0,False,news,811
jta.org,7.0,True,news,2
jta.org,9.0,False,news,221
jta.org,9.0,True,news,1
jta.org,10.0,False,news,3
judychu.org,0.0,False,campaign_personal,2947
judychu.org,0.0,True,campaign_personal,5
judychu.org,1.0,False,campaign_personal,3570
judychu.org,1.0,True,campaign_personal,7
judychu.org,2.0,False,campaign_personal,30107
judychu.org,2.0,True,campaign_personal,74
judychu.org,3.0,False,campaign_personal,7415
judychu.org,3.0,True,campaign_personal,17
judychu.org,4.0,False,campaign_personal,1704
judychu.org,4.0,True,campaign_personal,4
judychu.org,5.0,False,campaign_personal,721
judychu.org,5.0,True,campaign_personal,2
judychu.org,6.0,False,campaign_personal,508
judychu.org,7.0,False,campaign_personal,3
judychu.org,10.0,False,campaign_personal,427
judychu.org,10.0,True,campaign_personal,1
judychu.org,11.0,False,campaign_personal,1
juliabrownley.com,0.0,False,campaign_personal,3479
juliabrownley.com,0.0,True,campaign_personal,7
juliabrownley.com,1.0,False,campaign_personal,29050
juliabrownley.com,1.0,True,campaign_personal,68
juliabrownley.com,2.0,False,campaign_personal,12912
juliabrownley.com,2.0,True,campaign_personal,25
juliabrownley.com,3.0,False,campaign_personal,1102
juliabrownley.com,3.0,True,campaign_personal,5
juliabrownley.com,4.0,False,campaign_personal,449
juliabrownley.com,4.0,True,campaign_personal,1
jurist.org,2.0,False,news,1
jurist.org,3.0,False,news,89
jurist.org,3.0,True,news,1
jurist.org,4.0,False,news,78
jurist.org,4.0,True,news,1
jurist.org,5.0,False,news,637
jurist.org,5.0,True,news,1
jurist.org,6.0,False,news,1381
jurist.org,6.0,True,news,2
jurist.org,7.0,False,news,396
jurist.org,7.0,True,news,1
jurist.org,8.0,False,news,21
jurist.org,9.0,False,news,7
justia.com,0.0,False,other_third_party,3
justia.com,4.0,False,other_third_party,7
justia.com,5.0,False,other_third_party,3
justia.com,7.0,False,other_third_party,1
justia.com,8.0,False,other_third_party,4
justia.com,10.0,False,other_third_party,15
justia.com,11.0,False,other_third_party,42
justia.com,12.0,False,other_third_party,96
justia.com,13.0,False,other_third_party,1
justsecurity.org,1.0,False,news,29
justsecurity.org,2.0,False,news,39
justsecurity.org,3.0,False,news,1478
justsecurity.org,3.0,True,news,4
justsecurity.org,4.0,False,news,6137
justsecurity.org,4.0,True,news,12
justsecurity.org,5.0,False,news,18419
justsecurity.org,5.0,True,news,42
justsecurity.org,6.0,False,news,6187
justsecurity.org,6.0,True,news,18
justsecurity.org,7.0,False,news,450
justsecurity.org,7.0,True,news,1
justsecurity.org,8.0,False,news,37
justsecurity.org,8.0,True,news,1
justthenews.com,1.0,False,news,3
justthenews.com,2.0,False,news,3
justthenews.com,3.0,False,news,5
justthenews.com,6.0,False,news,4
justthenews.com,7.0,False,news,5
justthenews.com,9.0,False,news,1
jweekly.com,1.0,False,news,28
jweekly.com,2.0,False,news,100
jweekly.com,3.0,False,news,194
jweekly.com,4.0,False,news,2536
jweekly.com,4.0,True,news,3
jweekly.com,5.0,False,news,11213
jweekly.com,5.0,True,news,14
jweekly.com,6.0,False,news,6540
jweekly.com,6.0,True,news,11
jweekly.com,7.0,False,news,2106
jweekly.com,7.0,True,news,3
jweekly.com,8.0,False,news,166
jweekly.com,9.0,False,news,2
k2radio.com,2.0,False,news,58
k2radio.com,2.0,True,news,1
k2radio.com,3.0,False,news,121
k2radio.com,4.0,False,news,28
kaaltv.com,1.0,False,news,2
kaaltv.com,2.0,False,news,3
kaaltv.com,3.0,False,news,5
kaaltv.com,4.0,False,news,3
kaaltv.com,5.0,False,news,422
kaaltv.com,5.0,True,news,1
kaaltv.com,6.0,False,news,597
kaaltv.com,6.0,True,news,1
kaaltv.com,7.0,False,news,275
kaaltv.com,7.0,True,news,1
kaaltv.com,8.0,False,news,1
kaaltv.com,10.0,False,news,1
kacu.org,6.0,False,news,3
kacu.org,10.0,False,news,2
kadn.com,2.0,False,news,7
kadn.com,3.0,False,news,17
kadn.com,4.0,False,news,976
kadn.com,4.0,True,news,2
kadn.com,5.0,False,news,3350
kadn.com,5.0,True,news,5
kadn.com,6.0,False,news,2945
kadn.com,6.0,True,news,6
kadn.com,7.0,False,news,1641
kadn.com,7.0,True,news,3
kadn.com,8.0,False,news,1503
kadn.com,8.0,True,news,3
kadn.com,9.0,False,news,646
kadn.com,9.0,True,news,6
kadn.com,10.0,False,news,2
kagstv.com,4.0,False,news,3
kagstv.com,5.0,False,news,143
kagstv.com,6.0,False,news,207
kagstv.com,7.0,False,news,54
kagstv.com,7.0,True,news,1
kait8.com,1.0,False,news,4
kait8.com,2.0,False,news,407
kait8.com,3.0,False,news,2451
kait8.com,3.0,True,news,8
kait8.com,4.0,False,news,2631
kait8.com,4.0,True,news,7
kait8.com,5.0,False,news,17429
kait8.com,5.0,True,news,48
kait8.com,6.0,False,news,15123
kait8.com,6.0,True,news,26
kait8.com,7.0,False,news,3176
kait8.com,7.0,True,news,3
kait8.com,8.0,False,news,123
kake.com,1.0,False,news,1
kake.com,2.0,False,news,9
kake.com,2.0,True,news,1
kake.com,3.0,False,news,90
kake.com,4.0,False,news,33
kake.com,5.0,False,news,1555
kake.com,5.0,True,news,3
kake.com,6.0,False,news,3653
kake.com,6.0,True,news,7
kake.com,7.0,False,news,1287
kake.com,7.0,True,news,4
kake.com,8.0,False,news,1029
kake.com,8.0,True,news,2
kake.com,9.0,False,news,9
kake.com,10.0,False,news,161
kake.com,10.0,True,news,1
kake.com,11.0,False,news,14
kalb.com,0.0,False,news,19
kalb.com,1.0,False,news,986
kalb.com,1.0,True,news,2
kalb.com,2.0,False,news,904
kalb.com,2.0,True,news,6
kalb.com,3.0,False,news,4511
kalb.com,3.0,True,news,14
kalb.com,4.0,False,news,8222
kalb.com,4.0,True,news,27
kalb.com,5.0,False,news,10862
kalb.com,5.0,True,news,27
kalb.com,6.0,False,news,12902
kalb.com,6.0,True,news,28
kalb.com,7.0,False,news,3167
kalb.com,7.0,True,news,21
kalb.com,8.0,False,news,918
kalb.com,8.0,True,news,3
kalb.com,9.0,False,news,778
kalb.com,9.0,True,news,7
kalb.com,10.0,False,news,473
kalb.com,10.0,True,news,10
kalb.com,11.0,False,news,75
kalb.com,12.0,False,news,1
kalw.org,3.0,False,news,2
kalw.org,4.0,False,news,152
kalw.org,5.0,False,news,184
kalw.org,6.0,False,news,719
kalw.org,6.0,True,news,1
kalw.org,7.0,False,news,179
kalw.org,7.0,True,news,2
kanecountyconnects.com,0.0,False,news,1
kanecountyconnects.com,1.0,False,news,26
kanecountyconnects.com,2.0,False,news,317
kanecountyconnects.com,3.0,False,news,326
kanecountyconnects.com,4.0,False,news,128
kanecountyconnects.com,4.0,True,news,1
kanecountyconnects.com,5.0,False,news,26
kanecountyconnects.com,6.0,False,news,410
kanecountyconnects.com,6.0,True,news,1
kanecountyconnects.com,7.0,False,news,378
kanecountyconnects.com,8.0,False,news,31
kanecountyconnects.com,8.0,True,news,1
kansansformarshall.com,0.0,False,campaign_personal,485
kansansformarshall.com,1.0,False,campaign_personal,757
kansansformarshall.com,1.0,True,campaign_personal,2
kansansformarshall.com,2.0,False,campaign_personal,5316
kansansformarshall.com,2.0,True,campaign_personal,4
kansansformarshall.com,3.0,False,campaign_personal,7887
kansansformarshall.com,3.0,True,campaign_personal,21
kansansformarshall.com,4.0,False,campaign_personal,18420
kansansformarshall.com,4.0,True,campaign_personal,47
kansansformarshall.com,5.0,False,campaign_personal,8693
kansansformarshall.com,5.0,True,campaign_personal,20
kansansformarshall.com,6.0,False,campaign_personal,5114
kansansformarshall.com,6.0,True,campaign_personal,11
kansansformarshall.com,7.0,False,campaign_personal,1086
kansansformarshall.com,7.0,True,campaign_personal,3
kansansformarshall.com,8.0,False,campaign_personal,51
kansansformarshall.com,8.0,True,campaign_personal,1
kansansformarshall.com,9.0,False,campaign_personal,1
kansas.com,1.0,False,news,140
kansas.com,2.0,False,news,1580
kansas.com,2.0,True,news,6
kansas.com,3.0,False,news,3673
kansas.com,3.0,True,news,7
kansas.com,4.0,False,news,8547
kansas.com,4.0,True,news,24
kansas.com,5.0,False,news,6735
kansas.com,5.0,True,news,13
kansas.com,6.0,False,news,18684
kansas.com,6.0,True,news,43
kansas.com,7.0,False,news,19481
kansas.com,7.0,True,news,38
kansas.com,8.0,False,news,7123
kansas.com,8.0,True,news,25
kansas.com,9.0,False,news,758
kansas.com,9.0,True,news,1
kansas.com,10.0,False,news,809
kansas.com,10.0,True,news,1
kansas.com,11.0,False,news,578
kansas.com,11.0,True,news,1
kansas.com,12.0,False,news,68
kansascity.com,0.0,False,news,155
kansascity.com,0.0,True,news,1
kansascity.com,1.0,False,news,885
kansascity.com,1.0,True,news,1
kansascity.com,2.0,False,news,6659
kansascity.com,2.0,True,news,15
kansascity.com,3.0,False,news,7415
kansascity.com,3.0,True,news,15
kansascity.com,4.0,False,news,15543
kansascity.com,4.0,True,news,18
kansascity.com,5.0,False,news,31651
kansascity.com,5.0,True,news,66
kansascity.com,6.0,False,news,31864
kansascity.com,6.0,True,news,62
kansascity.com,7.0,False,news,25551
kansascity.com,7.0,True,news,75
kansascity.com,8.0,False,news,19163
kansascity.com,8.0,True,news,54
kansascity.com,9.0,False,news,16827
kansascity.com,9.0,True,news,39
kansascity.com,10.0,False,news,14640
kansascity.com,10.0,True,news,47
kansascity.com,11.0,False,news,1827
kansascity.com,11.0,True,news,4
kansascity.com,12.0,False,news,47
kansaspublicradio.org,1.0,False,news,59
kansaspublicradio.org,2.0,False,news,14
kansaspublicradio.org,3.0,False,news,1143
kansaspublicradio.org,3.0,True,news,2
kansaspublicradio.org,4.0,False,news,904
kansaspublicradio.org,4.0,True,news,3
kansaspublicradio.org,5.0,False,news,194
kansaspublicradio.org,6.0,False,news,6030
kansaspublicradio.org,6.0,True,news,19
kansaspublicradio.org,7.0,False,news,4653
kansaspublicradio.org,7.0,True,news,7
kansaspublicradio.org,8.0,False,news,308
kansaspublicradio.org,9.0,False,news,1
kansasreflector.com,2.0,False,news,10
kansasreflector.com,8.0,False,news,1
kansasreflector.com,11.0,False,news,7
kare11.com,0.0,False,news,1203
kare11.com,0.0,True,news,3
kare11.com,1.0,False,news,1733
kare11.com,1.0,True,news,4
kare11.com,2.0,False,news,51
kare11.com,3.0,False,news,852
kare11.com,3.0,True,news,1
kare11.com,4.0,False,news,1237
kare11.com,4.0,True,news,4
kare11.com,5.0,False,news,3090
kare11.com,5.0,True,news,6
kare11.com,6.0,False,news,3710
kare11.com,6.0,True,news,8
kare11.com,7.0,False,news,2606
kare11.com,7.0,True,news,6
kare11.com,8.0,False,news,208
kare11.com,8.0,True,news,2
kare11.com,9.0,False,news,417
kare11.com,9.0,True,news,1
kare11.com,10.0,False,news,367
kare11.com,10.0,True,news,1
kare11.com,11.0,False,news,29
karenbass.com,0.0,False,campaign_personal,585
karenbass.com,1.0,False,campaign_personal,45
karenbass.com,2.0,False,campaign_personal,906
karenbass.com,2.0,True,campaign_personal,2
karenbass.com,3.0,False,campaign_personal,150
karenbass.com,3.0,True,campaign_personal,1
karenbass.com,4.0,False,campaign_personal,3590
karenbass.com,4.0,True,campaign_personal,6
karenbass.com,5.0,False,campaign_personal,10319
karenbass.com,5.0,True,campaign_personal,24
karenbass.com,6.0,False,campaign_personal,19457
karenbass.com,6.0,True,campaign_personal,46
karenbass.com,7.0,False,campaign_personal,9802
karenbass.com,7.0,True,campaign_personal,23
karenbass.com,8.0,False,campaign_personal,2815
karenbass.com,8.0,True,campaign_personal,8
karenbass.com,9.0,False,campaign_personal,666
karenbass.com,9.0,True,campaign_personal,2
kark.com,0.0,False,news,320
kark.com,0.0,True,news,1
kark.com,1.0,False,news,77
kark.com,2.0,False,news,11
kark.com,3.0,False,news,517
kark.com,4.0,False,news,935
kark.com,4.0,True,news,4
kark.com,5.0,False,news,4004
kark.com,5.0,True,news,10
kark.com,6.0,False,news,3986
kark.com,6.0,True,news,7
kark.com,7.0,False,news,1453
kark.com,7.0,True,news,4
kark.com,8.0,False,news,847
kark.com,8.0,True,news,1
kark.com,9.0,False,news,907
kark.com,9.0,True,news,4
kark.com,10.0,False,news,106
kark.com,10.0,True,news,1
kark.com,11.0,False,news,151
kark.com,12.0,False,news,30
kark.com,13.0,False,news,3
kasu.org,1.0,False,news,7
kasu.org,4.0,False,news,754
kasu.org,4.0,True,news,2
kasu.org,5.0,False,news,39
kasu.org,6.0,False,news,1
katc.com,0.0,False,news,3322
katc.com,0.0,True,news,6
katc.com,1.0,False,news,1798
katc.com,1.0,True,news,7
katc.com,2.0,False,news,145
katc.com,2.0,True,news,1
katc.com,3.0,False,news,83
katc.com,4.0,False,news,5096
katc.com,4.0,True,news,7
katc.com,5.0,False,news,1339
katc.com,5.0,True,news,7
katc.com,6.0,False,news,7153
katc.com,6.0,True,news,20
katc.com,7.0,False,news,939
katc.com,7.0,True,news,1
katc.com,8.0,False,news,2
katc.com,9.0,False,news,152
katc.com,9.0,True,news,1
katc.com,10.0,False,news,108
katc.com,11.0,False,news,215
katherineclark.org,0.0,False,campaign_personal,69
katherineclark.org,1.0,False,campaign_personal,113
katherineclark.org,2.0,False,campaign_personal,922
katherineclark.org,2.0,True,campaign_personal,2
katherineclark.org,3.0,False,campaign_personal,6030
katherineclark.org,3.0,True,campaign_personal,13
katherineclark.org,4.0,False,campaign_personal,8816
katherineclark.org,4.0,True,campaign_personal,22
katherineclark.org,5.0,False,campaign_personal,11360
katherineclark.org,5.0,True,campaign_personal,31
katherineclark.org,6.0,False,campaign_personal,8498
katherineclark.org,6.0,True,campaign_personal,21
katherineclark.org,7.0,False,campaign_personal,5485
katherineclark.org,7.0,True,campaign_personal,10
katherineclark.org,8.0,False,campaign_personal,4921
katherineclark.org,8.0,True,campaign_personal,11
katherineclark.org,9.0,False,campaign_personal,1468
katherineclark.org,9.0,True,campaign_personal,1
katherineclark.org,10.0,False,campaign_personal,99
katherineclark.org,11.0,False,campaign_personal,2
katherineclark.org,12.0,False,campaign_personal,1
kathleenrice.com,0.0,False,campaign_personal,2829
kathleenrice.com,0.0,True,campaign_personal,5
kathleenrice.com,1.0,False,campaign_personal,34606
kathleenrice.com,1.0,True,campaign_personal,83
kathleenrice.com,2.0,False,campaign_personal,8339
kathleenrice.com,2.0,True,campaign_personal,18
kathleenrice.com,3.0,False,campaign_personal,518
kathleenrice.com,3.0,True,campaign_personal,1
kathleenrice.com,4.0,False,campaign_personal,2
katieporter.com,0.0,False,campaign_personal,15927
katieporter.com,0.0,True,campaign_personal,33
katieporter.com,1.0,False,campaign_personal,24278
katieporter.com,1.0,True,campaign_personal,56
katieporter.com,2.0,False,campaign_personal,5092
katieporter.com,2.0,True,campaign_personal,13
katieporter.com,3.0,False,campaign_personal,2766
katieporter.com,3.0,True,campaign_personal,5
katieporter.com,4.0,False,campaign_personal,246
katieporter.com,4.0,True,campaign_personal,1
katieporter.com,5.0,False,campaign_personal,21
katu.com,0.0,False,news,403
katu.com,1.0,False,news,62
katu.com,2.0,False,news,309
katu.com,2.0,True,news,1
katu.com,3.0,False,news,3636
katu.com,3.0,True,news,6
katu.com,4.0,False,news,5628
katu.com,4.0,True,news,14
katu.com,5.0,False,news,8787
katu.com,5.0,True,news,17
katu.com,6.0,False,news,12826
katu.com,6.0,True,news,30
katu.com,7.0,False,news,10165
katu.com,7.0,True,news,21
katu.com,8.0,False,news,1177
katu.com,8.0,True,news,5
katu.com,9.0,False,news,1252
katu.com,9.0,True,news,7
katu.com,10.0,False,news,69
katu.com,10.0,True,news,2
katu.com,11.0,False,news,17
katv.com,1.0,False,news,67
katv.com,2.0,False,news,1251
katv.com,2.0,True,news,1
katv.com,3.0,False,news,4025
katv.com,3.0,True,news,10
katv.com,4.0,False,news,4076
katv.com,4.0,True,news,10
katv.com,5.0,False,news,7856
katv.com,5.0,True,news,19
katv.com,6.0,False,news,5674
katv.com,6.0,True,news,15
katv.com,7.0,False,news,6116
katv.com,7.0,True,news,10
katv.com,8.0,False,news,3203
katv.com,8.0,True,news,7
katv.com,9.0,False,news,3500
katv.com,9.0,True,news,10
katv.com,10.0,False,news,3422
katv.com,10.0,True,news,19
katv.com,11.0,False,news,1793
katv.com,11.0,True,news,1
katv.com,12.0,False,news,247
katv.com,13.0,False,news,13
kawc.org,6.0,False,news,10
kawc.org,7.0,False,news,341
kawc.org,7.0,True,news,1
kawc.org,8.0,False,news,72
kawc.org,8.0,True,news,1
kawc.org,9.0,False,news,410
kawc.org,10.0,False,news,4
kaygranger.com,0.0,False,campaign_personal,457
kaygranger.com,0.0,True,campaign_personal,2
kaygranger.com,2.0,False,campaign_personal,180
kaygranger.com,2.0,True,campaign_personal,2
kaygranger.com,3.0,False,campaign_personal,6602
kaygranger.com,3.0,True,campaign_personal,12
kaygranger.com,4.0,False,campaign_personal,4459
kaygranger.com,4.0,True,campaign_personal,8
kaygranger.com,5.0,False,campaign_personal,3875
kaygranger.com,5.0,True,campaign_personal,5
kaygranger.com,6.0,False,campaign_personal,4628
kaygranger.com,6.0,True,campaign_personal,11
kaygranger.com,7.0,False,campaign_personal,5558
kaygranger.com,7.0,True,campaign_personal,16
kaygranger.com,8.0,False,campaign_personal,6674
kaygranger.com,8.0,True,campaign_personal,11
kaygranger.com,9.0,False,campaign_personal,4229
kaygranger.com,9.0,True,campaign_personal,12
kaygranger.com,10.0,False,campaign_personal,3872
kaygranger.com,10.0,True,campaign_personal,8
kaygranger.com,11.0,False,campaign_personal,625
kaygranger.com,11.0,True,campaign_personal,2
kaygranger.com,12.0,False,campaign_personal,51
kaygranger.com,13.0,False,campaign_personal,1
kazu.org,1.0,False,news,6
kazu.org,2.0,False,news,15
kazu.org,4.0,False,news,191
kazu.org,4.0,True,news,1
kazu.org,5.0,False,news,1067
kazu.org,5.0,True,news,2
kazu.org,6.0,False,news,7
kazu.org,7.0,False,news,829
kazu.org,7.0,True,news,2
kazu.org,8.0,False,news,424
kazu.org,8.0,True,news,1
kazu.org,9.0,False,news,117
kazu.org,11.0,False,news,3
kbia.org,2.0,False,news,896
kbia.org,2.0,True,news,1
kbia.org,3.0,False,news,1689
kbia.org,3.0,True,news,5
kbia.org,4.0,False,news,6654
kbia.org,4.0,True,news,8
kbia.org,5.0,False,news,8976
kbia.org,5.0,True,news,14
kbia.org,6.0,False,news,14290
kbia.org,6.0,True,news,27
kbia.org,7.0,False,news,11801
kbia.org,7.0,True,news,48
kbia.org,8.0,False,news,3245
kbia.org,8.0,True,news,7
kbia.org,9.0,False,news,851
kbia.org,9.0,True,news,2
kbia.org,10.0,False,news,120
kbia.org,11.0,False,news,190
kbia.org,12.0,False,news,22
kbia.org,12.0,True,news,1
kbia.org,13.0,False,news,2
kbjr6.com,0.0,False,news,9
kbjr6.com,1.0,False,news,1166
kbjr6.com,1.0,True,news,3
kbjr6.com,2.0,False,news,381
kbjr6.com,3.0,False,news,231
kbjr6.com,3.0,True,news,1
kbjr6.com,4.0,False,news,3471
kbjr6.com,4.0,True,news,13
kbjr6.com,5.0,False,news,5602
kbjr6.com,5.0,True,news,12
kbjr6.com,6.0,False,news,6255
kbjr6.com,6.0,True,news,13
kbjr6.com,7.0,False,news,4298
kbjr6.com,7.0,True,news,6
kbjr6.com,8.0,False,news,644
kbjr6.com,10.0,False,news,409
kbjr6.com,10.0,True,news,1
kboeradio.com,4.0,False,news,2
kboeradio.com,5.0,False,news,295
kboeradio.com,5.0,True,news,1
kboeradio.com,8.0,False,news,19
kbtx.com,0.0,False,news,14
kbtx.com,1.0,False,news,2803
kbtx.com,1.0,True,news,2
kbtx.com,2.0,False,news,299
kbtx.com,3.0,False,news,1172
kbtx.com,3.0,True,news,1
kbtx.com,4.0,False,news,30489
kbtx.com,4.0,True,news,78
kbtx.com,5.0,False,news,14594
kbtx.com,5.0,True,news,23
kbtx.com,6.0,False,news,12462
kbtx.com,6.0,True,news,28
kbtx.com,7.0,False,news,5969
kbtx.com,7.0,True,news,19
kbtx.com,8.0,False,news,2264
kbtx.com,8.0,True,news,6
kbtx.com,9.0,False,news,851
kbtx.com,9.0,True,news,5
kbtx.com,10.0,False,news,330
kbtx.com,11.0,False,news,102
kbtx.com,11.0,True,news,1
kbtx.com,12.0,False,news,15
kbzk.com,0.0,False,news,435
kbzk.com,0.0,True,news,1
kbzk.com,1.0,False,news,439
kbzk.com,1.0,True,news,1
kbzk.com,2.0,False,news,429
kbzk.com,2.0,True,news,1
kbzk.com,3.0,False,news,1
kbzk.com,5.0,False,news,1
kbzk.com,7.0,False,news,434
kbzk.com,8.0,True,news,1
kcbd.com,1.0,False,news,575
kcbd.com,1.0,True,news,3
kcbd.com,2.0,False,news,395
kcbd.com,3.0,False,news,4647
kcbd.com,3.0,True,news,10
kcbd.com,4.0,False,news,6873
kcbd.com,4.0,True,news,16
kcbd.com,5.0,False,news,8043
kcbd.com,5.0,True,news,18
kcbd.com,6.0,False,news,8205
kcbd.com,6.0,True,news,20
kcbd.com,7.0,False,news,1114
kcbd.com,7.0,True,news,2
kcbd.com,8.0,False,news,105
kcbd.com,9.0,False,news,3
kcbd.com,10.0,False,news,265
kcbd.com,10.0,True,news,1
kcbd.com,11.0,False,news,21
kcbx.org,1.0,False,news,3
kcbx.org,2.0,False,news,405
kcbx.org,3.0,False,news,3
kcbx.org,4.0,False,news,421
kcbx.org,4.0,True,news,1
kcbx.org,5.0,False,news,4
kcbx.org,7.0,False,news,4
kcchronicle.com,1.0,False,news,13
kcchronicle.com,2.0,False,news,79
kcchronicle.com,3.0,False,news,215
kcchronicle.com,3.0,True,news,1
kcchronicle.com,4.0,False,news,62
kcchronicle.com,5.0,False,news,2350
kcchronicle.com,5.0,True,news,3
kcchronicle.com,6.0,False,news,979
kcchronicle.com,6.0,True,news,4
kcchronicle.com,7.0,False,news,215
kcchronicle.com,7.0,True,news,2
kcchronicle.com,8.0,False,news,689
kcchronicle.com,8.0,True,news,1
kcchronicle.com,9.0,False,news,426
kcchronicle.com,9.0,True,news,1
kcchronicle.com,10.0,False,news,167
kcchronicle.com,11.0,False,news,108
kcci.com,0.0,False,news,822
kcci.com,0.0,True,news,2
kcci.com,1.0,False,news,835
kcci.com,1.0,True,news,2
kcci.com,2.0,False,news,635
kcci.com,2.0,True,news,1
kcci.com,3.0,False,news,1389
kcci.com,3.0,True,news,3
kcci.com,4.0,False,news,2360
kcci.com,4.0,True,news,5
kcci.com,5.0,False,news,871
kcci.com,5.0,True,news,2
kcci.com,6.0,False,news,31
kcci.com,6.0,True,news,1
kcci.com,7.0,False,news,848
kcci.com,7.0,True,news,1
kcci.com,8.0,False,news,1352
kcci.com,8.0,True,news,4
kcci.com,9.0,False,news,38
kcci.com,10.0,False,news,4
kcci.com,11.0,False,news,1
kcentv.com,2.0,False,news,25
kcentv.com,3.0,False,news,34
kcentv.com,4.0,False,news,15
kcentv.com,5.0,False,news,1676
kcentv.com,6.0,False,news,3794
kcentv.com,6.0,True,news,9
kcentv.com,7.0,False,news,686
kcentv.com,7.0,True,news,3
kcentv.com,8.0,False,news,81
kcentv.com,8.0,True,news,1
kcra.com,1.0,False,news,175
kcra.com,1.0,True,news,1
kcra.com,2.0,False,news,884
kcra.com,3.0,False,news,279
kcra.com,3.0,True,news,1
kcra.com,4.0,False,news,8791
kcra.com,4.0,True,news,14
kcra.com,5.0,False,news,12981
kcra.com,5.0,True,news,26
kcra.com,6.0,False,news,24280
kcra.com,6.0,True,news,51
kcra.com,7.0,False,news,10564
kcra.com,7.0,True,news,18
kcra.com,8.0,False,news,4258
kcra.com,8.0,True,news,16
kcra.com,9.0,False,news,665
kcra.com,9.0,True,news,5
kcra.com,10.0,False,news,59
kcra.com,10.0,True,news,1
kcra.com,11.0,False,news,14
kcra.com,12.0,False,news,1
kcrg.com,0.0,False,news,457
kcrg.com,0.0,True,news,1
kcrg.com,1.0,False,news,2
kcrg.com,2.0,False,news,244
kcrg.com,2.0,True,news,1
kcrg.com,3.0,False,news,585
kcrg.com,3.0,True,news,1
kcrg.com,4.0,False,news,1774
kcrg.com,4.0,True,news,4
kcrg.com,5.0,False,news,10055
kcrg.com,5.0,True,news,24
kcrg.com,6.0,False,news,16229
kcrg.com,6.0,True,news,39
kcrg.com,7.0,False,news,10079
kcrg.com,7.0,True,news,23
kcrg.com,8.0,False,news,4122
kcrg.com,8.0,True,news,12
kcrg.com,9.0,False,news,1725
kcrg.com,9.0,True,news,4
kcrg.com,10.0,False,news,1160
