crawl_id,qry,home_dist,random_dist,home_result_length,random_dist_result_length,rbo_similarity
20201101,Rashida Tlaib,MI-13,CA-47,18,18,1
20201216,Rashida Tlaib,MI-13,CA-10,18,18,1
20201221,Rashida Tlaib,MI-13,VA-8,15,15,1
20201117,Rashida Tlaib,MI-13,KY-4,15,15,1
20201227,Rashida Tlaib,MI-13,KS-3,20,20,1
20201111,Rashida Tlaib,MI-13,NY-1,18,21,1
20200921,Rashida Tlaib,MI-13,AL-4,15,15,1
20201020,Rashida Tlaib,MI-13,FL-2,15,15,1
20201008,Rashida Tlaib,MI-13,NY-23,15,15,1
20201029,Rashida Tlaib,MI-13,MN-8,18,18,1
20201124,Lois Frankel,FL-21,CA-21,16,16,1
20200919,Lois Frankel,FL-21,CA-49,15,15,1
20200909,Lois Frankel,FL-21,CO-6,15,15,1
20201030,Lois Frankel,FL-21,OH-6,18,18,1
20201223,Lois Frankel,FL-21,NY-3,16,16,1
20201119,Lois Frankel,FL-21,MI-6,15,15,1
20200905,Lois Frankel,FL-21,WI-8,15,15,1
20201213,Lois Frankel,FL-21,PA-5,15,15,1
20201029,Lois Frankel,FL-21,IL-6,19,19,1
20200911,Lois Frankel,FL-21,CA-6,15,6,1
20201025,Al Lawson,FL-5,PA-1,16,15,1
20201029,Al Lawson,FL-5,PA-10,16,15,1
20201206,Al Lawson,FL-5,MD-3,15,15,1
20201209,Al Lawson,FL-5,MN-3,15,15,1
20201129,Al Lawson,FL-5,MN-2,12,13,1
20201116,Al Lawson,FL-5,NC-8,15,15,1
20201008,Al Lawson,FL-5,CO-2,13,13,1
20201217,Al Lawson,FL-5,HI-1,15,15,1
20200905,Al Lawson,FL-5,MI-13,13,13,1
20201122,Al Lawson,FL-5,NY-25,15,15,1
20201130,Al Green,TX-9,NY-18,15,15,1
20201105,Al Green,TX-9,MA-8,16,16,1
20201128,Al Green,TX-9,NC-2,13,13,1
20200912,Al Green,TX-9,OK-2,7,15,1
20200901,Al Green,TX-9,MN-7,15,15,1
20201013,Al Green,TX-9,GA-6,15,15,1
20200910,Al Green,TX-9,CA-22,15,15,1
20201121,Al Green,TX-9,MA-4,15,15,1
20201229,Al Green,TX-9,AL-3,16,16,1
20201018,Al Green,TX-9,LA-1,16,16,1
20201030,Alma Adams,NC-12,NJ-12,19,19,1
20201223,Alma Adams,NC-12,CA-30,15,15,1
20201106,Alma Adams,NC-12,OR-1,16,16,1
20201102,Alma Adams,NC-12,NY-13,16,16,1
20201026,Alma Adams,NC-12,CA-6,15,15,1
20201111,Alma Adams,NC-12,NY-22,15,15,1
20201215,Alma Adams,NC-12,WI-4,17,17,1
20200912,Alma Adams,NC-12,MA-7,16,16,1
20201130,Alma Adams,NC-12,MN-8,16,16,1
20201006,Alma Adams,NC-12,CA-5,15,15,1
20201217,Gary Palmer,AL-6,IN-3,13,12,1
20200921,Gary Palmer,AL-6,IL-14,15,15,1
20201209,Gary Palmer,AL-6,NY-26,16,15,1
20201212,Gary Palmer,AL-6,TN-5,12,12,1
20200929,Gary Palmer,AL-6,MI-5,15,6,1
20201206,Gary Palmer,AL-6,MO-6,16,16,1
20201102,Gary Palmer,AL-6,WA-10,15,15,1
20201006,Gary Palmer,AL-6,CT-2,15,15,1
20201202,Gary Palmer,AL-6,PA-3,16,15,1
20201017,Gary Palmer,AL-6,TX-34,18,15,1
20201003,Kevin McCarthy,CA-23,TX-24,20,20,1
20201202,Kevin McCarthy,CA-23,CA-45,15,15,1
20200913,Kevin McCarthy,CA-23,CT-4,17,17,1
20201025,Kevin McCarthy,CA-23,FL-5,21,21,1
20201019,Kevin McCarthy,CA-23,ME-1,21,20,1
20201206,Kevin McCarthy,CA-23,OH-1,20,20,1
20201212,Kevin McCarthy,CA-23,NY-11,19,19,1
20201021,Kevin McCarthy,CA-23,MI-9,22,22,1
20201124,Kevin McCarthy,CA-23,FL-27,17,18,1
20200930,Kevin McCarthy,CA-23,TX-10,20,9,1
20200929,Paul Tonko,NY-20,IN-1,16,7,1
20201228,Paul Tonko,NY-20,ND-AT LARGE,16,15,1
20200904,Paul Tonko,NY-20,AR-1,16,15,1
20201118,Paul Tonko,NY-20,IL-4,16,16,1
20201027,Paul Tonko,NY-20,CA-51,16,16,1
20201205,Paul Tonko,NY-20,MD-1,15,15,1
20201002,Paul Tonko,NY-20,CA-36,19,19,1
20201114,Paul Tonko,NY-20,WA-7,15,15,1
20201121,Paul Tonko,NY-20,OK-4,15,15,1
20201013,Paul Tonko,NY-20,NJ-12,16,16,1
20201106,Matt Gaetz,FL-1,TX-10,18,18,1
20201206,Matt Gaetz,FL-1,DC-AT LARGE,19,19,1
20201027,Matt Gaetz,FL-1,MD-2,16,16,1
20201004,Matt Gaetz,FL-1,NY-16,20,20,1
20201221,Matt Gaetz,FL-1,MN-2,17,17,1
20200901,Matt Gaetz,FL-1,CA-34,17,17,1
20201104,Matt Gaetz,FL-1,WI-5,18,18,1
20201201,Matt Gaetz,FL-1,MI-4,17,17,1
20201228,Matt Gaetz,FL-1,NC-2,15,15,1
20201020,Matt Gaetz,FL-1,NY-1,18,19,1
20201208,Brian Mast,FL-18,CT-4,16,16,1
20201103,Brian Mast,FL-18,OH-3,17,17,1
20200908,Brian Mast,FL-18,CA-23,18,18,1
20201005,Brian Mast,FL-18,AL-4,15,15,1
20200930,Brian Mast,FL-18,OH-2,15,15,1
20201016,Brian Mast,FL-18,MI-8,16,15,1
20201028,Brian Mast,FL-18,NE-1,15,15,1
20201113,Brian Mast,FL-18,LA-2,17,17,1
20201221,Brian Mast,FL-18,NY-27,15,15,1
20201206,Brian Mast,FL-18,VA-3,16,16,1
20201014,Steve Cohen,TN-9,MS-3,16,16,1
20201104,Steve Cohen,TN-9,FL-8,18,18,1
20201021,Steve Cohen,TN-9,WA-10,17,17,1
20201003,Steve Cohen,TN-9,SD-AT LARGE,17,17,1
20201211,Steve Cohen,TN-9,TX-1,15,15,1
20201208,Steve Cohen,TN-9,GA-14,14,14,1
20201112,Steve Cohen,TN-9,CA-15,17,17,1
20201212,Steve Cohen,TN-9,CO-2,15,17,1
20201127,Steve Cohen,TN-9,IN-9,11,11,1
20201231,Steve Cohen,TN-9,AR-1,14,14,1
20201105,Haley Stevens,MI-11,PA-6,21,22,1
20201107,Haley Stevens,MI-11,OK-2,21,22,1
20201122,Haley Stevens,MI-11,OR-3,19,19,1
20200904,Haley Stevens,MI-11,NJ-2,19,17,1
20201103,Haley Stevens,MI-11,MS-2,21,19,1
20201020,Haley Stevens,MI-11,NY-24,19,20,1
20201101,Haley Stevens,MI-11,MD-3,18,19,1
20200910,Haley Stevens,MI-11,NC-8,18,18,1
20201230,Haley Stevens,MI-11,MS-1,18,17,1
20201114,Haley Stevens,MI-11,OH-4,18,18,1
20200913,Blaine Luetkemeyer,MO-3,NY-17,15,15,1
20201027,Blaine Luetkemeyer,MO-3,NY-13,16,16,1
20200929,Blaine Luetkemeyer,MO-3,CA-10,16,16,1
20200902,Blaine Luetkemeyer,MO-3,IN-7,15,15,1
20201223,Blaine Luetkemeyer,MO-3,NY-1,15,15,1
20201130,Blaine Luetkemeyer,MO-3,NC-3,16,16,1
20201122,Blaine Luetkemeyer,MO-3,AR-1,16,16,1
20201113,Blaine Luetkemeyer,MO-3,FL-7,16,16,1
20201018,Blaine Luetkemeyer,MO-3,RI-2,16,16,1
20201009,Blaine Luetkemeyer,MO-3,VT-AT LARGE,16,16,1
20201218,Brad Sherman,CA-30,TX-7,12,15,1
20201013,Brad Sherman,CA-30,NY-26,13,16,1
20200906,Brad Sherman,CA-30,NY-11,16,16,1
20201006,Brad Sherman,CA-30,IN-4,15,15,1
20201213,Brad Sherman,CA-30,GA-4,12,15,1
20200914,Brad Sherman,CA-30,IN-6,16,16,1
20201222,Brad Sherman,CA-30,OH-2,12,16,1
20201105,Brad Sherman,CA-30,SC-6,19,19,1
20201225,Brad Sherman,CA-30,TN-8,12,15,1
20201124,Brad Sherman,CA-30,NC-6,13,16,1
20201024,Patrick McHenry,NC-10,OH-1,13,15,1
20201006,Patrick McHenry,NC-10,PA-16,15,15,1
20201102,Patrick McHenry,NC-10,NJ-3,9,12,1
20201004,Patrick McHenry,NC-10,NC-12,15,15,1
20201210,Patrick McHenry,NC-10,NE-1,16,16,1
20200903,Patrick McHenry,NC-10,IL-16,15,15,1
20201231,Patrick McHenry,NC-10,LA-1,12,15,1
20200902,Patrick McHenry,NC-10,CA-33,15,15,1
20201130,Patrick McHenry,NC-10,NM-2,15,15,1
20201029,Patrick McHenry,NC-10,FL-18,12,15,1
20201019,Chip Roy,TX-21,CA-19,18,18,1
20200901,Chip Roy,TX-21,CA-25,16,16,1
20201029,Chip Roy,TX-21,IA-2,19,19,1
20201113,Chip Roy,TX-21,CA-10,15,15,1
20200902,Chip Roy,TX-21,NC-4,16,16,1
20201013,Chip Roy,TX-21,NY-27,19,19,1
20200915,Chip Roy,TX-21,MO-7,16,16,1
20201230,Chip Roy,TX-21,WV-1,15,15,1
20201031,Chip Roy,TX-21,GA-10,18,18,1
20201221,Chip Roy,TX-21,MD-6,17,17,1
20201127,Dan Newhouse,WA-4,NE-2,15,15,1
20201001,Dan Newhouse,WA-4,KY-4,15,6,1
20200902,Dan Newhouse,WA-4,IL-15,16,16,1
20201227,Dan Newhouse,WA-4,IL-7,16,16,1
20201125,Dan Newhouse,WA-4,CA-13,15,15,1
20201019,Dan Newhouse,WA-4,MS-2,16,16,1
20200908,Dan Newhouse,WA-4,TX-33,16,16,1
20201012,Dan Newhouse,WA-4,NV-1,16,17,1
20201118,Dan Newhouse,WA-4,AR-3,15,15,1
20201013,Dan Newhouse,WA-4,NJ-10,18,18,1
20201228,Sharice Davids,KS-3,OH-13,15,15,1
20201021,Sharice Davids,KS-3,MO-2,18,15,1
20201104,Sharice Davids,KS-3,TN-1,20,21,1
20201201,Sharice Davids,KS-3,IA-4,12,12,1
20201016,Sharice Davids,KS-3,CA-40,18,18,1
20201127,Sharice Davids,KS-3,MI-1,13,13,1
20201019,Sharice Davids,KS-3,PA-2,17,17,1
20200902,Sharice Davids,KS-3,OK-5,17,17,1
20200920,Sharice Davids,KS-3,WA-2,15,15,1
20201017,Sharice Davids,KS-3,PA-8,18,18,1
20201221,Mark Walker,NC-6,FL-6,15,15,1
20201116,Mark Walker,NC-6,NC-9,15,15,1
20201029,Mark Walker,NC-6,CA-52,15,15,1
20201017,Mark Walker,NC-6,WA-9,15,16,1
20201019,Mark Walker,NC-6,TX-21,16,16,1
20201106,Mark Walker,NC-6,LA-5,15,15,1
20201122,Mark Walker,NC-6,TX-3,17,17,1
20200919,Mark Walker,NC-6,FL-24,15,15,1
20201027,Mark Walker,NC-6,CA-36,15,15,1
20201209,Mark Walker,NC-6,CA-50,16,15,1
20201116,André Carson,IN-7,TX-9,15,15,1
20200930,André Carson,IN-7,OH-4,15,15,1
20201022,André Carson,IN-7,MD-8,15,15,1
20201007,André Carson,IN-7,AK-AT LARGE,15,15,1
20201219,André Carson,IN-7,WA-10,15,15,1
20201208,André Carson,IN-7,CA-31,15,15,1
20200909,André Carson,IN-7,ND-AT LARGE,15,15,1
20201011,André Carson,IN-7,CA-28,15,15,1
20201027,André Carson,IN-7,OK-2,12,12,1
20201130,André Carson,IN-7,TX-14,15,15,1
20201009,Andy Barr,KY-6,NY-8,20,20,1
20201203,Andy Barr,KY-6,PA-3,15,15,1
20201004,Andy Barr,KY-6,AZ-4,15,15,1
20201107,Andy Barr,KY-6,IL-18,22,22,1
20200903,Andy Barr,KY-6,PA-9,16,16,1
20201118,Andy Barr,KY-6,NV-3,15,15,1
20201129,Andy Barr,KY-6,PA-7,15,15,1
20201002,Andy Barr,KY-6,LA-3,17,17,1
20201213,Andy Barr,KY-6,OH-14,15,15,1
20200929,Andy Barr,KY-6,MI-2,6,16,1
20201125,Andy Kim,NJ-3,FL-23,12,12,1
20201017,Andy Kim,NJ-3,MN-1,12,12,1
20201113,Andy Kim,NJ-3,FL-15,18,18,1
20201028,Andy Kim,NJ-3,CA-17,15,15,1
20201012,Andy Kim,NJ-3,MI-3,16,15,1
20200919,Andy Kim,NJ-3,GA-8,17,17,1
20201216,Andy Kim,NJ-3,AR-4,9,9,1
20200915,Andy Kim,NJ-3,IL-17,16,16,1
20201203,Andy Kim,NJ-3,CA-27,10,13,1
20201010,Andy Kim,NJ-3,TX-7,18,17,1
20200921,Andy Levin,MI-9,WA-4,16,16,1
20201103,Andy Levin,MI-9,IL-13,16,15,1
20201222,Andy Levin,MI-9,IN-6,16,16,1
20201008,Andy Levin,MI-9,MD-1,16,16,1
20201210,Andy Levin,MI-9,TN-1,16,16,1
20201027,Andy Levin,MI-9,OR-1,15,15,1
20201126,Andy Levin,MI-9,WA-2,16,15,1
20201224,Andy Levin,MI-9,IL-7,18,20,1
20201207,Andy Levin,MI-9,TX-21,16,16,1
20201102,Andy Levin,MI-9,HI-1,15,15,1
20201120,Ann Wagner,MO-2,GA-11,12,12,1
20200921,Ann Wagner,MO-2,NJ-8,16,15,1
20200902,Ann Wagner,MO-2,TX-18,16,16,1
20201128,Ann Wagner,MO-2,SC-7,14,14,1
20201025,Ann Wagner,MO-2,UT-3,16,17,1
20200929,Ann Wagner,MO-2,NY-21,18,18,1
20201210,Ann Wagner,MO-2,NJ-12,13,13,1
20201125,Ann Wagner,MO-2,OK-2,13,13,1
20201110,Ann Wagner,MO-2,CA-43,13,13,1
20201127,Ann Wagner,MO-2,NY-17,14,14,1
20200930,Adrian Smith,NE-3,FL-23,15,14,1
20201025,Adrian Smith,NE-3,VA-4,18,18,1
20201122,Adrian Smith,NE-3,GA-8,20,21,1
20201201,Adrian Smith,NE-3,TX-36,18,18,1
20201222,Adrian Smith,NE-3,FL-5,12,12,1
20201130,Adrian Smith,NE-3,CA-21,21,21,1
20201109,Adrian Smith,NE-3,PA-14,21,21,1
20201024,Adrian Smith,NE-3,VA-10,19,19,1
20201031,Adrian Smith,NE-3,VT-AT LARGE,18,18,1
20201106,Adrian Smith,NE-3,NY-1,21,21,1
20201221,Anthony Brindisi,NY-22,FL-27,17,19,1
20201025,Anthony Brindisi,NY-22,WA-1,15,15,1
20201222,Anthony Brindisi,NY-22,TX-2,17,17,1
20201123,Anthony Brindisi,NY-22,MA-7,17,17,1
20201211,Anthony Brindisi,NY-22,CA-16,14,14,1
20201013,Anthony Brindisi,NY-22,CA-1,15,15,1
20201115,Anthony Brindisi,NY-22,SD-AT LARGE,17,17,1
20201006,Anthony Brindisi,NY-22,WA-9,15,15,1
20201016,Anthony Brindisi,NY-22,LA-5,19,19,1
20201204,Anthony Brindisi,NY-22,NJ-3,17,17,1
20201014,Antonio Delgado,NY-19,VA-9,15,15,1
20201206,Antonio Delgado,NY-19,AL-2,16,16,1
20201217,Antonio Delgado,NY-19,MA-9,16,18,1
20200905,Antonio Delgado,NY-19,PA-12,16,16,1
20201116,Antonio Delgado,NY-19,CA-3,15,12,1
20201009,Antonio Delgado,NY-19,NE-2,15,16,1
20201012,Antonio Delgado,NY-19,MN-8,16,16,1
20201018,Antonio Delgado,NY-19,CA-51,18,19,1
20201114,Antonio Delgado,NY-19,TX-6,15,16,1
20200909,Antonio Delgado,NY-19,AZ-1,17,17,1
20200919,Cedric Richmond,LA-2,FL-8,17,16,1
20201209,Cedric Richmond,LA-2,IN-5,14,14,1
20200902,Cedric Richmond,LA-2,AL-5,14,14,1
20201220,Cedric Richmond,LA-2,IL-13,17,17,1
20201222,Cedric Richmond,LA-2,CA-21,14,14,1
20201127,Cedric Richmond,LA-2,TN-4,16,16,1
20201221,Cedric Richmond,LA-2,CA-37,14,14,1
20201113,Cedric Richmond,LA-2,MI-8,15,15,1
20201002,Cedric Richmond,LA-2,TX-10,16,16,1
20201126,Cedric Richmond,LA-2,CA-52,17,17,1
20201118,Chellie Pingree,ME-1,NC-3,15,15,1
20201031,Chellie Pingree,ME-1,PA-9,16,16,1
20201025,Chellie Pingree,ME-1,LA-3,15,15,1
20200903,Chellie Pingree,ME-1,MI-5,15,15,1
20201229,Chellie Pingree,ME-1,IL-14,16,16,1
20201211,Chellie Pingree,ME-1,AL-6,19,19,1
20200907,Chellie Pingree,ME-1,CA-34,15,15,1
20201109,Chellie Pingree,ME-1,MI-3,16,16,1
20201127,Chellie Pingree,ME-1,LA-4,16,16,1
20201124,Chellie Pingree,ME-1,KS-4,15,15,1
20201112,Chris Pappas,NH-1,OK-4,15,16,1
20201015,Chris Pappas,NH-1,SC-7,17,17,1
20201122,Chris Pappas,NH-1,MA-7,16,12,1
20200915,Chris Pappas,NH-1,IN-1,16,16,1
20201202,Chris Pappas,NH-1,CA-51,15,16,1
20201018,Chris Pappas,NH-1,CA-28,17,18,1
20200912,Chris Pappas,NH-1,FL-3,16,15,1
20201214,Chris Pappas,NH-1,TX-33,15,15,1
20201206,Chris Pappas,NH-1,MI-9,18,15,1
20201011,Chris Pappas,NH-1,FL-7,15,15,1
20201116,David McKinley,WV-1,NC-1,16,16,1
20201229,David McKinley,WV-1,KS-4,16,15,1
20201028,David McKinley,WV-1,TX-26,19,19,1
20201214,David McKinley,WV-1,NJ-10,17,17,1
20201225,David McKinley,WV-1,AL-1,16,15,1
20201010,David McKinley,WV-1,MA-3,19,19,1
20200902,David McKinley,WV-1,MA-7,16,16,1
20201224,David McKinley,WV-1,GA-12,16,15,1
20201128,David McKinley,WV-1,OR-3,16,16,1
20201102,David McKinley,WV-1,CA-6,16,16,1
20200919,Debbie Wasserman Schultz,FL-23,NY-23,15,15,1
20201012,Debbie Wasserman Schultz,FL-23,CA-36,18,18,1
20201212,Debbie Wasserman Schultz,FL-23,OR-4,15,15,1
20200921,Debbie Wasserman Schultz,FL-23,LA-4,15,15,1
20201010,Debbie Wasserman Schultz,FL-23,OH-15,15,15,1
20201014,Debbie Wasserman Schultz,FL-23,MI-3,17,17,1
20200930,Debbie Wasserman Schultz,FL-23,CA-42,15,15,1
20201223,Debbie Wasserman Schultz,FL-23,NY-5,16,16,1
20201213,Debbie Wasserman Schultz,FL-23,KY-4,15,15,1
20201020,Debbie Wasserman Schultz,FL-23,WA-6,15,15,1
20201015,Denny Heck,WA-10,NY-23,17,18,1
20201115,Denny Heck,WA-10,SC-2,12,12,1
20201026,Denny Heck,WA-10,CA-25,22,22,1
20201004,Denny Heck,WA-10,VA-10,19,18,1
20201020,Denny Heck,WA-10,VT-AT LARGE,17,18,1
20201022,Denny Heck,WA-10,CT-4,18,18,1
20201012,Denny Heck,WA-10,OK-2,15,16,1
20201219,Denny Heck,WA-10,IL-5,15,15,1
20201029,Denny Heck,WA-10,TX-34,18,18,1
20201006,Denny Heck,WA-10,IN-9,18,17,1
20201122,Ed Case,HI-1,AR-4,15,15,1
20201103,Ed Case,HI-1,TX-10,16,16,1
20201010,Ed Case,HI-1,NY-12,16,16,1
20201027,Ed Case,HI-1,IN-8,16,16,1
20201120,Ed Case,HI-1,OR-4,15,15,1
20201224,Ed Case,HI-1,NV-3,16,16,1
20200905,Ed Case,HI-1,AR-1,16,16,1
20201219,Ed Case,HI-1,FL-3,16,16,1
20201016,Ed Case,HI-1,OH-11,16,16,1
20201214,Ed Case,HI-1,NY-11,16,16,1
20201111,Gil Cisneros,CA-39,OH-10,18,18,1
20201016,Gil Cisneros,CA-39,CO-1,16,16,1
20201012,Gil Cisneros,CA-39,TX-9,16,16,1
20201122,Gil Cisneros,CA-39,CA-45,15,15,1
20200910,Gil Cisneros,CA-39,TX-23,16,6,1
20201202,Gil Cisneros,CA-39,NC-12,13,13,1
20201126,Gil Cisneros,CA-39,NM-1,13,13,1
20201105,Gil Cisneros,CA-39,LA-2,18,18,1
20201129,Gil Cisneros,CA-39,OH-16,16,13,1
20201011,Gil Cisneros,CA-39,OH-13,17,17,1
20201015,Greg Gianforte,MT-AT LARGE,NC-12,14,14,1
20201109,Greg Gianforte,MT-AT LARGE,GA-6,13,13,1
20201030,Greg Gianforte,MT-AT LARGE,FL-6,14,14,1
20201123,Greg Gianforte,MT-AT LARGE,MA-9,10,10,1
20200914,Greg Gianforte,MT-AT LARGE,GA-4,16,17,1
20201220,Greg Gianforte,MT-AT LARGE,IL-9,11,11,1
20201022,Greg Gianforte,MT-AT LARGE,TN-4,15,15,1
20201014,Greg Gianforte,MT-AT LARGE,IL-18,15,13,1
20201201,Greg Gianforte,MT-AT LARGE,MO-5,13,13,1
20201205,Greg Gianforte,MT-AT LARGE,NJ-12,14,14,1
20201223,Greg Pence,IN-6,TX-34,15,15,1
20201227,Greg Pence,IN-6,AK-AT LARGE,15,15,1
20201201,Greg Pence,IN-6,NY-1,12,12,1
20201001,Greg Pence,IN-6,MO-5,16,16,1
20201016,Greg Pence,IN-6,VA-9,16,16,1
20200903,Greg Pence,IN-6,MI-4,13,13,1
20201218,Greg Pence,IN-6,NJ-12,16,16,1
20201127,Greg Pence,IN-6,NY-23,12,12,1
20200920,Greg Pence,IN-6,LA-5,16,16,1
20201027,Greg Pence,IN-6,IL-1,16,16,1
20201212,Gwen Moore,WI-4,CA-11,15,15,1
20200901,Gwen Moore,WI-4,FL-5,15,15,1
20201215,Gwen Moore,WI-4,NM-1,15,15,1
20201201,Gwen Moore,WI-4,MI-9,12,12,1
20201223,Gwen Moore,WI-4,PA-12,12,15,1
20201008,Gwen Moore,WI-4,NJ-6,13,16,1
20201210,Gwen Moore,WI-4,OK-2,15,15,1
20201026,Gwen Moore,WI-4,NY-2,12,15,1
20201003,Gwen Moore,WI-4,IL-3,12,12,1
20201006,Gwen Moore,WI-4,PA-7,12,15,1
20201029,Hal Rogers,KY-5,CT-2,16,15,1
20200911,Hal Rogers,KY-5,CA-14,13,13,1
20200901,Hal Rogers,KY-5,NY-1,12,12,1
20201009,Hal Rogers,KY-5,MD-1,12,12,1
20201107,Hal Rogers,KY-5,PA-12,13,13,1
20200902,Hal Rogers,KY-5,CA-10,12,12,1
20201230,Hal Rogers,KY-5,MA-7,12,12,1
20201226,Hal Rogers,KY-5,FL-19,14,14,1
20201111,Hal Rogers,KY-5,NV-4,14,14,1
20201213,Hal Rogers,KY-5,TX-10,12,12,1
20200915,Jimmy Gomez,CA-34,IN-1,16,16,1
20201119,Jimmy Gomez,CA-34,TX-34,16,16,1
20201106,Jimmy Gomez,CA-34,MD-7,19,19,1
20201229,Jimmy Gomez,CA-34,TX-11,12,12,1
20201016,Jimmy Gomez,CA-34,CA-38,15,15,1
20201024,Jimmy Gomez,CA-34,SC-4,15,15,1
20201025,Jimmy Gomez,CA-34,NY-2,15,15,1
20201017,Jimmy Gomez,CA-34,UT-3,15,15,1
20200903,Jimmy Gomez,CA-34,FL-5,16,16,1
20200911,Jimmy Gomez,CA-34,NC-13,17,6,1
20201129,Joe Courtney,CT-2,HI-1,15,15,1
20201117,Joe Courtney,CT-2,MO-8,15,15,1
20200909,Joe Courtney,CT-2,VA-8,16,16,1
20201216,Joe Courtney,CT-2,IN-9,15,15,1
20201121,Joe Courtney,CT-2,KY-5,15,15,1
20201005,Joe Courtney,CT-2,PA-11,17,17,1
20201112,Joe Courtney,CT-2,IN-2,15,15,1
20200908,Joe Courtney,CT-2,CA-3,16,16,1
20201209,Joe Courtney,CT-2,IL-14,15,15,1
20201228,Joe Courtney,CT-2,MS-2,15,15,1
20200914,Joe Kennedy III,MA-4,MI-1,12,12,1
20200911,Joe Kennedy III,MA-4,OR-1,18,18,1
20201010,Joe Kennedy III,MA-4,FL-16,16,9,1
20200920,Joe Kennedy III,MA-4,LA-6,8,12,1
20201031,Joe Kennedy III,MA-4,WV-2,7,18,1
20201113,Joe Kennedy III,MA-4,NH-1,6,15,1
20201028,Joe Kennedy III,MA-4,MA-3,12,12,1
20200921,Joe Kennedy III,MA-4,CA-26,12,12,1
20201215,Joe Kennedy III,MA-4,VT-AT LARGE,13,13,1
20201007,Joe Kennedy III,MA-4,FL-21,12,12,1
20200920,Julia Brownley,CA-26,NY-14,6,15,1
20201022,Julia Brownley,CA-26,PA-10,16,16,1
20201025,Julia Brownley,CA-26,GA-7,16,16,1
20201002,Julia Brownley,CA-26,VA-10,15,15,1
20201112,Julia Brownley,CA-26,TX-23,15,15,1
20201014,Julia Brownley,CA-26,CO-4,12,12,1
20201118,Julia Brownley,CA-26,TN-4,15,15,1
20201228,Julia Brownley,CA-26,GA-9,15,15,1
20201124,Julia Brownley,CA-26,NC-2,15,15,1
20201111,Julia Brownley,CA-26,OH-9,15,15,1
20201103,Kim Schrier,WA-8,MI-3,16,16,1
20201026,Kim Schrier,WA-8,CA-33,16,16,1
20201208,Kim Schrier,WA-8,IL-14,16,13,1
20201006,Kim Schrier,WA-8,WI-8,17,17,1
20201224,Kim Schrier,WA-8,CA-3,16,16,1
20201002,Kim Schrier,WA-8,MO-4,16,16,1
20200930,Kim Schrier,WA-8,TX-35,16,16,1
20201210,Kim Schrier,WA-8,TX-1,17,17,1
20201231,Kim Schrier,WA-8,MO-1,16,16,1
20201227,Kim Schrier,WA-8,TX-3,16,16,1
20201118,Liz Cheney,WY-AT LARGE,WA-1,9,9,1
20201221,Liz Cheney,WY-AT LARGE,TX-6,9,9,1
20201103,Liz Cheney,WY-AT LARGE,CA-49,12,12,1
20201215,Liz Cheney,WY-AT LARGE,FL-24,13,13,1
20201119,Liz Cheney,WY-AT LARGE,NJ-11,11,11,1
20201230,Liz Cheney,WY-AT LARGE,LA-6,9,9,1
20200902,Liz Cheney,WY-AT LARGE,CA-16,9,9,1
20201204,Liz Cheney,WY-AT LARGE,IL-15,12,12,1
20201124,Liz Cheney,WY-AT LARGE,MO-8,15,15,1
20201012,Liz Cheney,WY-AT LARGE,MI-6,9,9,1
20201103,Paul Cook,CA-8,GA-14,12,12,1
20201107,Paul Cook,CA-8,MI-8,13,13,1
20201113,Paul Cook,CA-8,CA-12,10,10,1
20201130,Paul Cook,CA-8,NY-5,10,10,1
20201022,Paul Cook,CA-8,CO-1,13,13,1
20201125,Paul Cook,CA-8,TX-19,9,9,1
20201211,Paul Cook,CA-8,GA-12,9,9,1
20201110,Paul Cook,CA-8,MD-4,13,13,1
20201208,Paul Cook,CA-8,TX-6,11,11,1
20201210,Paul Cook,CA-8,CA-44,11,11,1
20200909,Pete Stauber,MN-8,IL-7,15,15,1
20200907,Pete Stauber,MN-8,MD-3,15,15,1
20201009,Pete Stauber,MN-8,VA-7,18,18,1
20201117,Pete Stauber,MN-8,TN-6,15,16,1
20201002,Pete Stauber,MN-8,MI-4,19,18,1
20201015,Pete Stauber,MN-8,AZ-2,15,15,1
20201110,Pete Stauber,MN-8,TX-6,15,15,1
20201010,Pete Stauber,MN-8,FL-4,18,18,1
20201016,Pete Stauber,MN-8,WI-8,18,18,1
20201031,Pete Stauber,MN-8,MO-7,19,19,1
20201211,Peter Welch,VT-AT LARGE,WI-3,15,14,1
20201028,Peter Welch,VT-AT LARGE,NY-21,13,13,1
20201222,Peter Welch,VT-AT LARGE,TX-21,12,12,1
20201006,Peter Welch,VT-AT LARGE,LA-1,12,12,1
20201221,Peter Welch,VT-AT LARGE,WA-1,12,12,1
20201007,Peter Welch,VT-AT LARGE,AR-3,12,12,1
20201113,Peter Welch,VT-AT LARGE,IN-2,16,16,1
20201121,Peter Welch,VT-AT LARGE,OR-5,13,13,1
20200929,Peter Welch,VT-AT LARGE,MD-6,13,13,1
20201109,Peter Welch,VT-AT LARGE,TX-4,12,12,1
20200907,Rick Crawford,AR-1,NY-8,16,15,1
20201224,Rick Crawford,AR-1,UT-4,16,15,1
20200930,Rick Crawford,AR-1,MA-4,15,15,1
20201029,Rick Crawford,AR-1,NY-23,15,15,1
20201107,Rick Crawford,AR-1,FL-14,15,15,1
20201111,Rick Crawford,AR-1,DE-AT LARGE,16,16,1
20201119,Rick Crawford,AR-1,AR-3,16,16,1
